d_lt	d_runway	d_myear	d_den	d_period	total
L	04	1971	D	L	7.00000000
L	04	1971	E	L	3.00000000
L	04	1972	D	L	2.00000000
L	04	1972	E	L	1.00000000
L	04	1973	E	L	1.00000000
L	04	1974	D	L	3.00000000
L	04	1974	E	L	2.00000000
L	04	1975	D	L	8.00000000
L	04	1975	E	L	2.00000000
L	04	1976	D	L	2.00000000
L	04	1976	E	L	4.00000000
L	04	1977	D	L	3.00000000
L	04	1977	E	L	2.00000000
L	04	1978	D	L	4.00000000
L	04	1979	D	L	2.00000000
L	04	1979	E	L	1.00000000
L	04	1980	E	L	1.00000000
L	04	1981	D	L	2.00000000
L	04	1981	E	L	1.00000000
L	04	1982	D	L	4.00000000
L	04	1982	E	L	1.00000000
L	04	1983	D	L	2.00000000
L	04	1983	E	L	1.00000000
L	04	1984	D	L	1.00000000
L	04	1985	D	L	1.00000000
L	04	1986	D	L	2.00000000
L	04	1986	E	L	1.00000000
L	04	1987	D	L	1.00000000
L	04	1988	D	L	3.00000000
L	04	1988	E	L	1.00000000
L	04	1989	D	L	5.00000000
L	04	1990	D	L	2.00000000
L	04	1990	E	L	1.00000000
L	04	1991	E	L	1.00000000
L	04	1992	D	L	8.00000000
L	04	1993	D	L	4.00000000
L	04	1994	D	L	1.00000000
L	04	1995	D	L	3.00000000
L	04	1995	E	L	1.00000000
L	04	1996	D	L	4.00000000
L	04	1997	D	L	1.00000000
L	04	1997	E	L	1.00000000
L	04	1998	D	L	1.00000000
L	04	1998	E	L	1.00000000
L	04	1999	D	L	6.00000000
L	04	2000	D	L	1.00000000
L	04	2001	D	L	2.00000000
L	04	2001	E	L	2.00000000
L	04	2002	D	L	5.00000000
L	04	2002	E	L	1.00000000
L	04	2003	D	L	4.00000000
L	04	2003	E	L	3.00000000
L	04	2004	D	L	2.00000000
L	04	2004	E	L	1.00000000
L	04	2005	D	L	5.00000000
L	04	2006	D	L	2.00000000
L	04	2007	D	L	2.00000000
L	04	2007	E	L	1.00000000
L	04	2008	D	L	2.00000000
L	04	2009	D	L	2.00000000
L	04	2010	D	L	1.00000000
L	04	2010	E	L	1.00000000
L	04	2011	D	L	1.00000000
L	04	2012	D	L	4.00000000
L	04	2012	E	L	1.00000000
L	04	2013	D	L	2.00000000
L	04	2013	E	L	2.00000000
L	04	2014	D	L	2.00000000
L	04	2015	D	L	2.00000000
L	06	1971	D	D	1593.00000000
L	06	1971	D	L	14594.00000000
L	06	1971	D	O	3684.00000000
L	06	1971	D	S	9696.00000000
L	06	1971	E	L	4700.00000000
L	06	1971	E	N	854.00000000
L	06	1971	E	O	2430.00000000
L	06	1971	E	S	4069.00000000
L	06	1971	N	N	4308.00000000
L	06	1971	N	O	1436.00000000
L	06	1972	D	D	1645.00000000
L	06	1972	D	L	14837.00000000
L	06	1972	D	O	3729.00000000
L	06	1972	D	S	10195.00000000
L	06	1972	E	L	4443.00000000
L	06	1972	E	N	966.00000000
L	06	1972	E	O	2549.00000000
L	06	1972	E	S	4305.00000000
L	06	1972	N	N	4889.00000000
L	06	1972	N	O	1799.00000000
L	06	1973	D	D	1479.00000000
L	06	1973	D	L	13866.00000000
L	06	1973	D	O	3523.00000000
L	06	1973	D	S	9294.00000000
L	06	1973	E	L	4219.00000000
L	06	1973	E	N	966.00000000
L	06	1973	E	O	2789.00000000
L	06	1973	E	S	4258.00000000
L	06	1973	N	N	4720.00000000
L	06	1973	N	O	1684.00000000
L	06	1974	D	D	1241.00000000
L	06	1974	D	L	10292.00000000
L	06	1974	D	O	2293.00000000
L	06	1974	D	S	6890.00000000
L	06	1974	E	L	3233.00000000
L	06	1974	E	N	575.00000000
L	06	1974	E	O	1802.00000000
L	06	1974	E	S	2878.00000000
L	06	1974	N	N	3168.00000000
L	06	1974	N	O	1232.00000000
L	06	1975	D	D	1697.00000000
L	06	1975	D	L	15465.00000000
L	06	1975	D	O	3675.00000000
L	06	1975	D	S	10678.00000000
L	06	1975	E	L	4568.00000000
L	06	1975	E	N	946.00000000
L	06	1975	E	O	2757.00000000
L	06	1975	E	S	4593.00000000
L	06	1975	N	N	4763.00000000
L	06	1975	N	O	1892.00000000
L	06	1976	D	D	1684.00000000
L	06	1976	D	L	15773.00000000
L	06	1976	D	O	4090.00000000
L	06	1976	D	S	11556.00000000
L	06	1976	E	L	4556.00000000
L	06	1976	E	N	1054.00000000
L	06	1976	E	O	2869.00000000
L	06	1976	E	S	4566.00000000
L	06	1976	N	N	5369.00000000
L	06	1976	N	O	1924.00000000
L	06	1977	D	D	1531.00000000
L	06	1977	D	L	13015.00000000
L	06	1977	D	O	2823.00000000
L	06	1977	D	S	8942.00000000
L	06	1977	E	L	4002.00000000
L	06	1977	E	N	843.00000000
L	06	1977	E	O	2605.00000000
L	06	1977	E	S	3974.00000000
L	06	1977	N	N	4333.00000000
L	06	1977	N	O	1735.00000000
L	06	1978	D	D	1317.00000000
L	06	1978	D	L	11362.00000000
L	06	1978	D	O	2838.00000000
L	06	1978	D	S	6984.00000000
L	06	1978	E	L	3421.00000000
L	06	1978	E	N	732.00000000
L	06	1978	E	O	2158.00000000
L	06	1978	E	S	3338.00000000
L	06	1978	N	N	3770.00000000
L	06	1978	N	O	1352.00000000
L	06	1979	D	D	1425.00000000
L	06	1979	D	L	11520.00000000
L	06	1979	D	O	3318.00000000
L	06	1979	D	S	8155.00000000
L	06	1979	E	L	3917.00000000
L	06	1979	E	N	878.00000000
L	06	1979	E	O	2200.00000000
L	06	1979	E	S	3869.00000000
L	06	1979	N	N	4102.00000000
L	06	1979	N	O	1434.00000000
L	06	1980	D	D	1304.00000000
L	06	1980	D	L	10940.00000000
L	06	1980	D	O	3189.00000000
L	06	1980	D	S	7628.00000000
L	06	1980	E	L	3564.00000000
L	06	1980	E	N	747.00000000
L	06	1980	E	O	2036.00000000
L	06	1980	E	S	3084.00000000
L	06	1980	N	N	3991.00000000
L	06	1980	N	O	1317.00000000
L	06	1981	D	D	1285.00000000
L	06	1981	D	L	11779.00000000
L	06	1981	D	O	3305.00000000
L	06	1981	D	S	7955.00000000
L	06	1981	E	L	3812.00000000
L	06	1981	E	N	868.00000000
L	06	1981	E	O	2280.00000000
L	06	1981	E	S	3268.00000000
L	06	1981	N	N	4048.00000000
L	06	1981	N	O	1632.00000000
L	06	1982	D	D	1105.00000000
L	06	1982	D	L	10323.00000000
L	06	1982	D	O	2556.00000000
L	06	1982	D	S	7132.00000000
L	06	1982	E	L	3076.00000000
L	06	1982	E	N	740.00000000
L	06	1982	E	O	2070.00000000
L	06	1982	E	S	3036.00000000
L	06	1982	N	N	3709.00000000
L	06	1982	N	O	1389.00000000
L	06	1983	D	D	1444.00000000
L	06	1983	D	L	13880.00000000
L	06	1983	D	O	3133.00000000
L	06	1983	D	S	8682.00000000
L	06	1983	E	L	3818.00000000
L	06	1983	E	N	937.00000000
L	06	1983	E	O	2516.00000000
L	06	1983	E	S	4057.00000000
L	06	1983	N	N	4247.00000000
L	06	1983	N	O	1624.00000000
L	06	1984	D	D	1341.00000000
L	06	1984	D	L	11535.00000000
L	06	1984	D	O	3297.00000000
L	06	1984	D	S	8230.00000000
L	06	1984	E	L	3616.00000000
L	06	1984	E	N	840.00000000
L	06	1984	E	O	2449.00000000
L	06	1984	E	S	3632.00000000
L	06	1984	N	N	4198.00000000
L	06	1984	N	O	1388.00000000
L	06	1985	D	D	1184.00000000
L	06	1985	D	L	10477.00000000
L	06	1985	D	O	3506.00000000
L	06	1985	D	S	7400.00000000
L	06	1985	E	L	3726.00000000
L	06	1985	E	N	703.00000000
L	06	1985	E	O	1886.00000000
L	06	1985	E	S	3461.00000000
L	06	1985	N	N	3406.00000000
L	06	1985	N	O	1173.00000000
L	06	1986	D	D	1752.00000000
L	06	1986	D	L	15048.00000000
L	06	1986	D	O	3890.00000000
L	06	1986	D	S	10346.00000000
L	06	1986	E	L	4564.00000000
L	06	1986	E	N	826.00000000
L	06	1986	E	O	2495.00000000
L	06	1986	E	S	4342.00000000
L	06	1986	N	N	4424.00000000
L	06	1986	N	O	1696.00000000
L	06	1987	D	D	1360.00000000
L	06	1987	D	L	13020.00000000
L	06	1987	D	O	4203.00000000
L	06	1987	D	S	8455.00000000
L	06	1987	E	L	4502.00000000
L	06	1987	E	N	827.00000000
L	06	1987	E	O	2170.00000000
L	06	1987	E	S	3799.00000000
L	06	1987	N	N	4405.00000000
L	06	1987	N	O	1502.00000000
L	06	1988	D	D	1275.00000000
L	06	1988	D	L	11067.00000000
L	06	1988	D	O	2730.00000000
L	06	1988	D	S	7433.00000000
L	06	1988	E	L	3393.00000000
L	06	1988	E	N	727.00000000
L	06	1988	E	O	1998.00000000
L	06	1988	E	S	2853.00000000
L	06	1988	N	N	3525.00000000
L	06	1988	N	O	1235.00000000
L	06	1989	D	D	1519.00000000
L	06	1989	D	L	13217.00000000
L	06	1989	D	O	2944.00000000
L	06	1989	D	S	8840.00000000
L	06	1989	E	L	3778.00000000
L	06	1989	E	N	900.00000000
L	06	1989	E	O	2430.00000000
L	06	1989	E	S	4035.00000000
L	06	1989	N	N	4180.00000000
L	06	1989	N	O	1553.00000000
L	06	1990	D	D	1284.00000000
L	06	1990	D	L	10856.00000000
L	06	1990	D	O	2487.00000000
L	06	1990	D	S	7197.00000000
L	06	1990	E	L	3722.00000000
L	06	1990	E	N	695.00000000
L	06	1990	E	O	2237.00000000
L	06	1990	E	S	3350.00000000
L	06	1990	N	N	3515.00000000
L	06	1990	N	O	1400.00000000
L	06	1991	D	D	1432.00000000
L	06	1991	D	L	12682.00000000
L	06	1991	D	O	3124.00000000
L	06	1991	D	S	8212.00000000
L	06	1991	E	L	3915.00000000
L	06	1991	E	N	850.00000000
L	06	1991	E	O	2380.00000000
L	06	1991	E	S	3636.00000000
L	06	1991	N	N	4219.00000000
L	06	1991	N	O	1571.00000000
L	06	1992	D	D	1495.00000000
L	06	1992	D	L	12431.00000000
L	06	1992	D	O	3198.00000000
L	06	1992	D	S	8991.00000000
L	06	1992	E	L	3827.00000000
L	06	1992	E	N	748.00000000
L	06	1992	E	O	1994.00000000
L	06	1992	E	S	3364.00000000
L	06	1992	N	N	3905.00000000
L	06	1992	N	O	1508.00000000
L	06	1993	D	D	1456.00000000
L	06	1993	D	L	12451.00000000
L	06	1993	D	O	3207.00000000
L	06	1993	D	S	8887.00000000
L	06	1993	E	L	3830.00000000
L	06	1993	E	N	893.00000000
L	06	1993	E	O	2664.00000000
L	06	1993	E	S	3747.00000000
L	06	1993	N	N	4131.00000000
L	06	1993	N	O	1460.00000000
L	06	1994	D	D	1132.00000000
L	06	1994	D	L	10844.00000000
L	06	1994	D	O	2411.00000000
L	06	1994	D	S	7510.00000000
L	06	1994	E	L	3466.00000000
L	06	1994	E	N	780.00000000
L	06	1994	E	O	2244.00000000
L	06	1994	E	S	3464.00000000
L	06	1994	N	N	3608.00000000
L	06	1994	N	O	1269.00000000
L	06	1995	D	D	1645.00000000
L	06	1995	D	L	14026.00000000
L	06	1995	D	O	3417.00000000
L	06	1995	D	S	10295.00000000
L	06	1995	E	L	4195.00000000
L	06	1995	E	N	907.00000000
L	06	1995	E	O	2513.00000000
L	06	1995	E	S	4045.00000000
L	06	1995	N	N	4436.00000000
L	06	1995	N	O	1497.00000000
L	06	1996	D	D	1626.00000000
L	06	1996	D	L	16275.00000000
L	06	1996	D	O	4687.00000000
L	06	1996	D	S	10728.00000000
L	06	1996	E	L	5223.00000000
L	06	1996	E	N	1153.00000000
L	06	1996	E	O	3008.00000000
L	06	1996	E	S	4501.00000000
L	06	1996	N	N	5011.00000000
L	06	1996	N	O	1765.00000000
L	06	1997	D	D	1622.00000000
L	06	1997	D	L	14621.00000000
L	06	1997	D	O	3525.00000000
L	06	1997	D	S	10019.00000000
L	06	1997	E	L	4731.00000000
L	06	1997	E	N	927.00000000
L	06	1997	E	O	2733.00000000
L	06	1997	E	S	3939.00000000
L	06	1997	N	N	4810.00000000
L	06	1997	N	O	1732.00000000
L	06	1998	D	D	1075.00000000
L	06	1998	D	L	9574.00000000
L	06	1998	D	O	2647.00000000
L	06	1998	D	S	6145.00000000
L	06	1998	E	L	3172.00000000
L	06	1998	E	N	642.00000000
L	06	1998	E	O	1596.00000000
L	06	1998	E	S	2816.00000000
L	06	1998	N	N	3104.00000000
L	06	1998	N	O	1120.00000000
L	06	1999	D	D	1368.00000000
L	06	1999	D	L	13552.00000000
L	06	1999	D	O	3147.00000000
L	06	1999	D	S	8496.00000000
L	06	1999	E	L	4010.00000000
L	06	1999	E	N	891.00000000
L	06	1999	E	O	2397.00000000
L	06	1999	E	S	3842.00000000
L	06	1999	N	N	4065.00000000
L	06	1999	N	O	1558.00000000
L	06	2000	D	D	1126.00000000
L	06	2000	D	L	8895.00000000
L	06	2000	D	O	1777.00000000
L	06	2000	D	S	5579.00000000
L	06	2000	E	L	2610.00000000
L	06	2000	E	N	676.00000000
L	06	2000	E	O	1802.00000000
L	06	2000	E	S	2397.00000000
L	06	2000	N	N	3302.00000000
L	06	2000	N	O	1155.00000000
L	06	2001	D	D	1487.00000000
L	06	2001	D	L	12236.00000000
L	06	2001	D	O	3766.00000000
L	06	2001	D	S	7731.00000000
L	06	2001	E	L	4153.00000000
L	06	2001	E	N	811.00000000
L	06	2001	E	O	2141.00000000
L	06	2001	E	S	3261.00000000
L	06	2001	N	N	4252.00000000
L	06	2001	N	O	1391.00000000
L	06	2002	D	D	1507.00000000
L	06	2002	D	L	13314.00000000
L	06	2002	D	O	2875.00000000
L	06	2002	D	S	8940.00000000
L	06	2002	E	L	3695.00000000
L	06	2002	E	N	936.00000000
L	06	2002	E	O	2401.00000000
L	06	2002	E	S	3539.00000000
L	06	2002	N	N	4016.00000000
L	06	2002	N	O	1522.00000000
L	06	2003	D	D	1686.00000000
L	06	2003	D	L	14944.00000000
L	06	2003	D	O	3773.00000000
L	06	2003	D	S	9616.00000000
L	06	2003	E	L	5044.00000000
L	06	2003	E	N	1050.00000000
L	06	2003	E	O	2932.00000000
L	06	2003	E	S	4609.00000000
L	06	2003	N	N	4831.00000000
L	06	2003	N	O	1864.00000000
L	06	2004	D	D	1313.00000000
L	06	2004	D	L	11658.00000000
L	06	2004	D	O	3123.00000000
L	06	2004	D	S	7026.00000000
L	06	2004	E	L	3945.00000000
L	06	2004	E	N	781.00000000
L	06	2004	E	O	2012.00000000
L	06	2004	E	S	3213.00000000
L	06	2004	N	N	3679.00000000
L	06	2004	N	O	1282.00000000
L	06	2005	D	D	1556.00000000
L	06	2005	D	L	14269.00000000
L	06	2005	D	O	3729.00000000
L	06	2005	D	S	9384.00000000
L	06	2005	E	L	4598.00000000
L	06	2005	E	N	976.00000000
L	06	2005	E	O	2686.00000000
L	06	2005	E	S	4149.00000000
L	06	2005	N	N	4543.00000000
L	06	2005	N	O	1576.00000000
L	06	2006	D	D	1412.00000000
L	06	2006	D	L	12892.00000000
L	06	2006	D	O	3425.00000000
L	06	2006	D	S	8533.00000000
L	06	2006	E	L	4312.00000000
L	06	2006	E	N	875.00000000
L	06	2006	E	O	2481.00000000
L	06	2006	E	S	4138.00000000
L	06	2006	N	N	4291.00000000
L	06	2006	N	O	1643.00000000
L	06	2007	D	D	1529.00000000
L	06	2007	D	L	12805.00000000
L	06	2007	D	O	2913.00000000
L	06	2007	D	S	8704.00000000
L	06	2007	E	L	4057.00000000
L	06	2007	E	N	767.00000000
L	06	2007	E	O	2197.00000000
L	06	2007	E	S	3333.00000000
L	06	2007	N	N	3952.00000000
L	06	2007	N	O	1468.00000000
L	06	2008	D	D	1180.00000000
L	06	2008	D	L	10423.00000000
L	06	2008	D	O	2893.00000000
L	06	2008	D	S	6562.00000000
L	06	2008	E	L	3310.00000000
L	06	2008	E	N	631.00000000
L	06	2008	E	O	1800.00000000
L	06	2008	E	S	2837.00000000
L	06	2008	N	N	3224.00000000
L	06	2008	N	O	1142.00000000
L	06	2009	D	D	1439.00000000
L	06	2009	D	L	12336.00000000
L	06	2009	D	O	3019.00000000
L	06	2009	D	S	7708.00000000
L	06	2009	E	L	3870.00000000
L	06	2009	E	N	826.00000000
L	06	2009	E	O	2250.00000000
L	06	2009	E	S	3419.00000000
L	06	2009	N	N	3924.00000000
L	06	2009	N	O	1416.00000000
L	06	2010	D	D	1732.00000000
L	06	2010	D	L	15912.00000000
L	06	2010	D	O	4629.00000000
L	06	2010	D	S	10201.00000000
L	06	2010	E	L	5137.00000000
L	06	2010	E	N	1137.00000000
L	06	2010	E	O	2970.00000000
L	06	2010	E	S	4437.00000000
L	06	2010	N	N	5137.00000000
L	06	2010	N	O	1915.00000000
L	06	2011	D	D	1099.00000000
L	06	2011	D	L	10269.00000000
L	06	2011	D	O	2913.00000000
L	06	2011	D	S	6772.00000000
L	06	2011	E	L	3438.00000000
L	06	2011	E	N	712.00000000
L	06	2011	E	O	1838.00000000
L	06	2011	E	S	3107.00000000
L	06	2011	N	N	3519.00000000
L	06	2011	N	O	1135.00000000
L	06	2012	D	D	1208.00000000
L	06	2012	D	L	11187.00000000
L	06	2012	D	O	2524.00000000
L	06	2012	D	S	6723.00000000
L	06	2012	E	L	3428.00000000
L	06	2012	E	N	730.00000000
L	06	2012	E	O	1884.00000000
L	06	2012	E	S	3092.00000000
L	06	2012	N	N	3695.00000000
L	06	2012	N	O	1422.00000000
L	06	2013	D	D	1744.00000000
L	06	2013	D	L	15892.00000000
L	06	2013	D	O	4443.00000000
L	06	2013	D	S	10608.00000000
L	06	2013	E	L	4960.00000000
L	06	2013	E	N	1030.00000000
L	06	2013	E	O	2781.00000000
L	06	2013	E	S	4399.00000000
L	06	2013	N	N	4741.00000000
L	06	2013	N	O	1912.00000000
L	06	2014	D	D	1319.00000000
L	06	2014	D	L	12134.00000000
L	06	2014	D	O	2378.00000000
L	06	2014	D	S	7864.00000000
L	06	2014	E	L	3326.00000000
L	06	2014	E	N	865.00000000
L	06	2014	E	O	2457.00000000
L	06	2014	E	S	3681.00000000
L	06	2014	N	N	4312.00000000
L	06	2014	N	O	1530.00000000
L	06	2015	D	D	1360.00000000
L	06	2015	D	L	11178.00000000
L	06	2015	D	O	2343.00000000
L	06	2015	D	S	7192.00000000
L	06	2015	E	L	3283.00000000
L	06	2015	E	N	700.00000000
L	06	2015	E	O	2032.00000000
L	06	2015	E	S	3161.00000000
L	06	2015	N	N	3598.00000000
L	06	2015	N	O	1281.00000000
L	09	1971	D	D	88.00000000
L	09	1971	D	L	462.00000000
L	09	1971	D	O	57.00000000
L	09	1971	D	S	37.00000000
L	09	1971	E	L	103.00000000
L	09	1971	E	N	5.00000000
L	09	1971	E	O	12.00000000
L	09	1971	N	N	32.00000000
L	09	1971	N	O	14.00000000
L	09	1972	D	D	162.00000000
L	09	1972	D	L	119.00000000
L	09	1972	D	O	43.00000000
L	09	1972	D	S	51.00000000
L	09	1972	E	L	252.00000000
L	09	1972	E	O	34.00000000
L	09	1972	E	S	18.00000000
L	09	1972	N	N	25.00000000
L	09	1972	N	O	3.00000000
L	09	1973	D	D	75.00000000
L	09	1973	D	L	471.00000000
L	09	1973	D	O	38.00000000
L	09	1973	D	S	100.00000000
L	09	1973	E	N	17.00000000
L	09	1973	E	O	2.00000000
L	09	1973	E	S	49.00000000
L	09	1973	N	N	16.00000000
L	09	1973	N	O	2.00000000
L	09	1974	D	D	112.00000000
L	09	1974	D	L	334.00000000
L	09	1974	D	O	41.00000000
L	09	1974	D	S	108.00000000
L	09	1974	E	L	3.00000000
L	09	1974	E	O	14.00000000
L	09	1974	E	S	50.00000000
L	09	1974	N	N	4.00000000
L	09	1974	N	O	11.00000000
L	09	1975	D	D	54.00000000
L	09	1975	D	L	199.00000000
L	09	1975	D	O	36.00000000
L	09	1975	D	S	58.00000000
L	09	1975	E	L	50.00000000
L	09	1975	E	O	7.00000000
L	09	1975	N	N	32.00000000
L	09	1975	N	O	51.00000000
L	09	1976	D	D	94.00000000
L	09	1976	D	L	236.00000000
L	09	1976	D	O	32.00000000
L	09	1976	D	S	221.00000000
L	09	1976	E	L	79.00000000
L	09	1976	E	O	5.00000000
L	09	1976	E	S	48.00000000
L	09	1976	N	N	16.00000000
L	09	1976	N	O	16.00000000
L	09	1977	D	D	63.00000000
L	09	1977	D	L	386.00000000
L	09	1977	D	O	41.00000000
L	09	1977	D	S	177.00000000
L	09	1977	E	L	53.00000000
L	09	1977	E	N	5.00000000
L	09	1977	E	O	20.00000000
L	09	1977	E	S	56.00000000
L	09	1977	N	N	51.00000000
L	09	1977	N	O	22.00000000
L	09	1978	D	D	38.00000000
L	09	1978	D	L	258.00000000
L	09	1978	D	O	70.00000000
L	09	1978	D	S	59.00000000
L	09	1978	E	L	149.00000000
L	09	1978	E	O	14.00000000
L	09	1978	E	S	44.00000000
L	09	1978	N	N	13.00000000
L	09	1979	D	D	9.00000000
L	09	1979	D	L	434.00000000
L	09	1979	D	O	19.00000000
L	09	1979	D	S	1.00000000
L	09	1979	E	L	152.00000000
L	09	1979	E	N	3.00000000
L	09	1979	E	S	3.00000000
L	09	1979	N	N	15.00000000
L	09	1980	D	D	106.00000000
L	09	1980	D	L	355.00000000
L	09	1980	D	O	54.00000000
L	09	1980	D	S	326.00000000
L	09	1980	E	L	25.00000000
L	09	1980	E	N	13.00000000
L	09	1980	E	O	44.00000000
L	09	1980	E	S	207.00000000
L	09	1980	N	N	41.00000000
L	09	1980	N	O	25.00000000
L	09	1981	D	D	29.00000000
L	09	1981	D	L	195.00000000
L	09	1981	D	O	15.00000000
L	09	1981	D	S	125.00000000
L	09	1981	E	L	111.00000000
L	09	1981	E	N	10.00000000
L	09	1981	E	O	17.00000000
L	09	1981	E	S	18.00000000
L	09	1981	N	N	4.00000000
L	09	1982	D	D	65.00000000
L	09	1982	D	L	337.00000000
L	09	1982	D	O	20.00000000
L	09	1982	D	S	24.00000000
L	09	1982	E	L	180.00000000
L	09	1982	E	N	1.00000000
L	09	1982	E	O	2.00000000
L	09	1982	N	N	8.00000000
L	09	1982	N	O	10.00000000
L	09	1983	D	L	261.00000000
L	09	1983	D	O	5.00000000
L	09	1983	D	S	28.00000000
L	09	1983	E	L	14.00000000
L	09	1983	E	N	3.00000000
L	09	1983	E	O	2.00000000
L	09	1983	N	N	24.00000000
L	09	1983	N	O	6.00000000
L	09	1984	D	D	119.00000000
L	09	1984	D	L	363.00000000
L	09	1984	D	O	24.00000000
L	09	1984	D	S	63.00000000
L	09	1984	E	L	78.00000000
L	09	1984	E	N	6.00000000
L	09	1984	E	O	1.00000000
L	09	1984	E	S	41.00000000
L	09	1984	N	N	24.00000000
L	09	1985	D	D	62.00000000
L	09	1985	D	L	112.00000000
L	09	1985	D	O	24.00000000
L	09	1985	D	S	17.00000000
L	09	1985	E	O	13.00000000
L	09	1985	N	N	10.00000000
L	09	1985	N	O	18.00000000
L	09	1986	D	D	80.00000000
L	09	1986	D	L	339.00000000
L	09	1986	D	O	27.00000000
L	09	1986	D	S	107.00000000
L	09	1986	E	L	37.00000000
L	09	1986	E	N	1.00000000
L	09	1986	E	O	4.00000000
L	09	1986	N	N	2.00000000
L	09	1986	N	O	20.00000000
L	09	1987	D	D	34.00000000
L	09	1987	D	L	352.00000000
L	09	1987	D	O	6.00000000
L	09	1987	D	S	104.00000000
L	09	1987	E	L	46.00000000
L	09	1987	N	N	5.00000000
L	09	1987	N	O	15.00000000
L	09	1988	D	D	132.00000000
L	09	1988	D	L	368.00000000
L	09	1988	D	O	16.00000000
L	09	1988	D	S	323.00000000
L	09	1988	E	L	205.00000000
L	09	1988	E	N	1.00000000
L	09	1988	E	O	7.00000000
L	09	1988	E	S	17.00000000
L	09	1988	N	N	16.00000000
L	09	1988	N	O	28.00000000
L	09	1989	D	D	179.00000000
L	09	1989	D	L	777.00000000
L	09	1989	D	O	68.00000000
L	09	1989	D	S	596.00000000
L	09	1989	E	L	226.00000000
L	09	1989	E	N	2.00000000
L	09	1989	E	O	27.00000000
L	09	1989	E	S	177.00000000
L	09	1989	N	N	92.00000000
L	09	1989	N	O	62.00000000
L	09	1990	D	D	71.00000000
L	09	1990	D	L	345.00000000
L	09	1990	D	O	39.00000000
L	09	1990	D	S	66.00000000
L	09	1990	E	L	13.00000000
L	09	1990	E	N	9.00000000
L	09	1990	E	O	17.00000000
L	09	1990	N	N	32.00000000
L	09	1991	D	D	90.00000000
L	09	1991	D	L	379.00000000
L	09	1991	D	O	97.00000000
L	09	1991	D	S	137.00000000
L	09	1991	E	L	154.00000000
L	09	1991	E	N	5.00000000
L	09	1991	E	O	13.00000000
L	09	1991	E	S	41.00000000
L	09	1991	N	N	37.00000000
L	09	1991	N	O	18.00000000
L	09	1992	D	D	45.00000000
L	09	1992	D	L	680.00000000
L	09	1992	D	O	6.00000000
L	09	1992	D	S	187.00000000
L	09	1992	E	L	45.00000000
L	09	1992	E	N	6.00000000
L	09	1992	E	O	8.00000000
L	09	1992	E	S	50.00000000
L	09	1992	N	N	24.00000000
L	09	1992	N	O	2.00000000
L	09	1993	D	D	82.00000000
L	09	1993	D	L	462.00000000
L	09	1993	D	O	5.00000000
L	09	1993	D	S	79.00000000
L	09	1993	E	L	237.00000000
L	09	1993	E	O	10.00000000
L	09	1993	N	N	25.00000000
L	09	1993	N	O	9.00000000
L	09	1994	D	D	107.00000000
L	09	1994	D	L	439.00000000
L	09	1994	D	O	100.00000000
L	09	1994	D	S	238.00000000
L	09	1994	E	L	183.00000000
L	09	1994	E	N	11.00000000
L	09	1994	E	O	41.00000000
L	09	1994	E	S	66.00000000
L	09	1994	N	N	33.00000000
L	09	1994	N	O	14.00000000
L	09	1995	D	D	104.00000000
L	09	1995	D	L	288.00000000
L	09	1995	D	O	41.00000000
L	09	1995	D	S	86.00000000
L	09	1995	E	L	8.00000000
L	09	1995	E	O	5.00000000
L	09	1995	E	S	49.00000000
L	09	1995	N	N	6.00000000
L	09	1995	N	O	23.00000000
L	09	1996	D	D	119.00000000
L	09	1996	D	L	365.00000000
L	09	1996	D	O	73.00000000
L	09	1996	D	S	114.00000000
L	09	1996	E	L	62.00000000
L	09	1996	E	N	5.00000000
L	09	1996	E	O	3.00000000
L	09	1996	E	S	24.00000000
L	09	1996	N	N	16.00000000
L	09	1996	N	O	19.00000000
L	09	1997	D	D	26.00000000
L	09	1997	D	L	162.00000000
L	09	1997	D	O	13.00000000
L	09	1997	E	L	106.00000000
L	09	1997	E	N	1.00000000
L	09	1997	N	N	3.00000000
L	09	1998	D	D	51.00000000
L	09	1998	D	L	370.00000000
L	09	1998	D	O	34.00000000
L	09	1998	D	S	45.00000000
L	09	1998	E	L	67.00000000
L	09	1998	E	N	9.00000000
L	09	1998	E	O	5.00000000
L	09	1998	N	N	14.00000000
L	09	1998	N	O	6.00000000
L	09	1999	D	D	74.00000000
L	09	1999	D	L	326.00000000
L	09	1999	D	O	19.00000000
L	09	1999	D	S	183.00000000
L	09	1999	E	L	5.00000000
L	09	1999	E	N	7.00000000
L	09	1999	E	O	10.00000000
L	09	1999	N	N	30.00000000
L	09	1999	N	O	25.00000000
L	09	2000	D	D	60.00000000
L	09	2000	D	L	294.00000000
L	09	2000	D	O	40.00000000
L	09	2000	D	S	37.00000000
L	09	2000	E	L	35.00000000
L	09	2000	E	N	11.00000000
L	09	2000	E	O	23.00000000
L	09	2000	E	S	30.00000000
L	09	2000	N	N	36.00000000
L	09	2000	N	O	14.00000000
L	09	2001	D	D	21.00000000
L	09	2001	D	L	378.00000000
L	09	2001	D	O	50.00000000
L	09	2001	D	S	35.00000000
L	09	2001	E	L	75.00000000
L	09	2001	E	N	2.00000000
L	09	2001	N	N	25.00000000
L	09	2001	N	O	8.00000000
L	09	2002	D	D	93.00000000
L	09	2002	D	L	276.00000000
L	09	2002	D	O	60.00000000
L	09	2002	D	S	130.00000000
