


2017-08-17 13:07:57
EENHEID Lden
GRONDINVLOED JA
TELLINGEN
DEMPING-LANDING   0.00
DEMPING-START   0.00
MINDBA  20.00
TIJDSTAP   2.00
X-ONDER     84000
X-BOVEN    155000
X-STAP       500
NX       143
Y-ONDER    450000
Y-BOVEN    521000
Y-STAP       500
NY       143
NVLB    496551
NEFF         0
NLOS         0
NWEG         0
 3.559557E+01 3.574091E+01 3.587326E+01 3.599718E+01 3.611788E+01 3.623429E+01 3.634515E+01 3.645266E+01 3.655708E+01 3.665628E+01
 3.674601E+01 3.681772E+01 3.685900E+01 3.686195E+01 3.682825E+01 3.676643E+01 3.670178E+01 3.666962E+01 3.670081E+01 3.683356E+01
 3.710213E+01 3.751501E+01 3.804260E+01 3.860606E+01 3.909022E+01 3.938590E+01 3.941484E+01 3.921719E+01 3.889934E+01 3.853355E+01
 3.818034E+01 3.787457E+01 3.762216E+01 3.742353E+01 3.727419E+01 3.716528E+01 3.708173E+01 3.701144E+01 3.695643E+01 3.691488E+01
 3.687934E+01 3.684662E+01 3.681664E+01 3.679123E+01 3.677489E+01 3.676094E+01 3.673990E+01 3.670811E+01 3.667463E+01 3.664294E+01
 3.661528E+01 3.659824E+01 3.658642E+01 3.658641E+01 3.660198E+01 3.660928E+01 3.661478E+01 3.663753E+01 3.667424E+01 3.671743E+01
 3.676545E+01 3.682346E+01 3.690276E+01 3.701248E+01 3.707198E+01 3.708999E+01 3.713742E+01 3.721072E+01 3.730508E+01 3.741881E+01
 3.754981E+01 3.769298E+01 3.784103E+01 3.798504E+01 3.811467E+01 3.821234E+01 3.825595E+01 3.824132E+01 3.818424E+01 3.809839E+01
 3.799099E+01 3.786989E+01 3.774194E+01 3.761128E+01 3.748645E+01 3.737152E+01 3.726908E+01 3.718059E+01 3.710687E+01 3.704799E+01
 3.700355E+01 3.697271E+01 3.695414E+01 3.694635E+01 3.694773E+01 3.695645E+01 3.697055E+01 3.698768E+01 3.700530E+01 3.702049E+01
 3.703046E+01 3.703165E+01 3.702182E+01 3.699943E+01 3.696333E+01 3.691223E+01 3.684416E+01 3.675711E+01 3.664948E+01 3.652210E+01
 3.637588E+01 3.621240E+01 3.603415E+01 3.584452E+01 3.564627E+01 3.543851E+01 3.522203E+01 3.500289E+01 3.478267E+01 3.456184E+01
 3.434156E+01 3.412135E+01 3.389829E+01 3.367037E+01 3.343913E+01 3.320702E+01 3.297296E+01 3.273534E+01 3.249663E+01 3.225969E+01
 3.202253E+01 3.178512E+01 3.155323E+01 3.133747E+01 3.114587E+01 3.098755E+01 3.087105E+01 3.079291E+01 3.069079E+01 3.046465E+01
 3.013371E+01 2.981508E+01 2.950303E+01
 3.573261E+01 3.588216E+01 3.602623E+01 3.615627E+01 3.627804E+01 3.639677E+01 3.651266E+01 3.662579E+01 3.673574E+01 3.684261E+01
 3.694424E+01 3.703613E+01 3.710866E+01 3.714351E+01 3.713717E+01 3.710370E+01 3.706137E+01 3.704227E+01 3.708491E+01 3.723689E+01
 3.753021E+01 3.796985E+01 3.851227E+01 3.905479E+01 3.946151E+01 3.960282E+01 3.943633E+01 3.907769E+01 3.862621E+01 3.815508E+01
 3.772790E+01 3.736840E+01 3.708046E+01 3.685954E+01 3.669360E+01 3.656839E+01 3.646693E+01 3.638824E+01 3.632956E+01 3.628407E+01
 3.624358E+01 3.620390E+01 3.616631E+01 3.613528E+01 3.611240E+01 3.609631E+01 3.608193E+01 3.605708E+01 3.602186E+01 3.599151E+01
 3.595933E+01 3.593493E+01 3.592528E+01 3.592883E+01 3.594977E+01 3.595551E+01 3.596214E+01 3.599456E+01 3.604581E+01 3.610734E+01
 3.617762E+01 3.626922E+01 3.639745E+01 3.649427E+01 3.650628E+01 3.655272E+01 3.662893E+01 3.672388E+01 3.683583E+01 3.696644E+01
 3.711578E+01 3.728239E+01 3.746165E+01 3.764613E+01 3.782930E+01 3.800488E+01 3.816483E+01 3.829711E+01 3.838100E+01 3.840349E+01
 3.837536E+01 3.831512E+01 3.823391E+01 3.813644E+01 3.803062E+01 3.792228E+01 3.781601E+01 3.771726E+01 3.762933E+01 3.755416E+01
 3.749277E+01 3.744529E+01 3.741086E+01 3.738795E+01 3.737483E+01 3.736951E+01 3.736952E+01 3.737203E+01 3.737342E+01 3.736982E+01
 3.735765E+01 3.733517E+01 3.730127E+01 3.725471E+01 3.719363E+01 3.711584E+01 3.701971E+01 3.690403E+01 3.676860E+01 3.661426E+01
 3.644234E+01 3.625574E+01 3.605853E+01 3.585387E+01 3.564175E+01 3.542435E+01 3.520274E+01 3.498210E+01 3.476320E+01 3.454580E+01
 3.432764E+01 3.410630E+01 3.388243E+01 3.365788E+01 3.343125E+01 3.320045E+01 3.296725E+01 3.273428E+01 3.249975E+01 3.226215E+01
 3.202829E+01 3.180768E+01 3.160763E+01 3.143686E+01 3.130655E+01 3.120480E+01 3.105579E+01 3.077710E+01 3.041501E+01 3.007491E+01
 2.980586E+01 2.958079E+01 2.929867E+01
 3.585900E+01 3.600970E+01 3.615604E+01 3.629579E+01 3.642381E+01 3.654604E+01 3.666476E+01 3.678217E+01 3.689975E+01 3.701781E+01
 3.713306E+01 3.724305E+01 3.733921E+01 3.740686E+01 3.743510E+01 3.742870E+01 3.740974E+01 3.740326E+01 3.745634E+01 3.762080E+01
 3.792970E+01 3.838320E+01 3.892297E+01 3.942411E+01 3.973242E+01 3.970158E+01 3.937905E+01 3.889563E+01 3.835140E+01 3.782318E+01
 3.735828E+01 3.697097E+01 3.666373E+01 3.643072E+01 3.625635E+01 3.611630E+01 3.600171E+01 3.591220E+01 3.584400E+01 3.579001E+01
 3.574246E+01 3.569785E+01 3.565432E+01 3.561467E+01 3.558576E+01 3.556910E+01 3.555425E+01 3.553313E+01 3.549371E+01 3.545605E+01
 3.542327E+01 3.539060E+01 3.537818E+01 3.538186E+01 3.539917E+01 3.540222E+01 3.540882E+01 3.544707E+01 3.551198E+01 3.559375E+01
 3.569687E+01 3.583556E+01 3.598698E+01 3.601502E+01 3.605370E+01 3.613193E+01 3.622880E+01 3.633765E+01 3.645979E+01 3.659697E+01
 3.675053E+01 3.692049E+01 3.710543E+01 3.730141E+01 3.750525E+01 3.771160E+01 3.791208E+01 3.810044E+01 3.827285E+01 3.842384E+01
 3.853907E+01 3.860063E+01 3.860805E+01 3.857610E+01 3.851846E+01 3.844432E+01 3.835959E+01 3.826986E+01 3.818005E+01 3.809575E+01
 3.802052E+01 3.795644E+01 3.790411E+01 3.786294E+01 3.783141E+01 3.780733E+01 3.778790E+01 3.776921E+01 3.774702E+01 3.771762E+01
 3.767891E+01 3.762957E+01 3.756857E+01 3.749370E+01 3.740306E+01 3.729447E+01 3.716674E+01 3.701998E+01 3.685524E+01 3.667451E+01
 3.648042E+01 3.627623E+01 3.606504E+01 3.584665E+01 3.562498E+01 3.540126E+01 3.517767E+01 3.495758E+01 3.473965E+01 3.452164E+01
 3.430317E+01 3.408514E+01 3.386597E+01 3.364228E+01 3.341434E+01 3.318536E+01 3.295404E+01 3.271853E+01 3.248600E+01 3.226530E+01
 3.206405E+01 3.188957E+01 3.174911E+01 3.162477E+01 3.143444E+01 3.112344E+01 3.075942E+01 3.042080E+01 3.013066E+01 2.989694E+01
 2.971198E+01 2.949028E+01 2.918994E+01
 3.597523E+01 3.612778E+01 3.627583E+01 3.641942E+01 3.655597E+01 3.668146E+01 3.680465E+01 3.692748E+01 3.705041E+01 3.717584E+01
 3.730428E+01 3.743343E+01 3.755280E+01 3.764606E+01 3.770621E+01 3.773386E+01 3.774290E+01 3.775753E+01 3.782231E+01 3.799174E+01
 3.830386E+01 3.875661E+01 3.927887E+01 3.972868E+01 3.993397E+01 3.976251E+01 3.932225E+01 3.874370E+01 3.813888E+01 3.758508E+01
 3.711099E+01 3.672297E+01 3.641971E+01 3.618483E+01 3.599921E+01 3.584540E+01 3.571830E+01 3.562264E+01 3.555277E+01 3.549234E+01
 3.543661E+01 3.538763E+01 3.534330E+01 3.530365E+01 3.527117E+01 3.524993E+01 3.523445E+01 3.521376E+01 3.517094E+01 3.511343E+01
 3.506823E+01 3.502433E+01 3.500203E+01 3.500814E+01 3.501523E+01 3.499767E+01 3.499696E+01 3.504142E+01 3.511946E+01 3.522932E+01
 3.537560E+01 3.556133E+01 3.564395E+01 3.567384E+01 3.575215E+01 3.585394E+01 3.596562E+01 3.608464E+01 3.621276E+01 3.635204E+01
 3.650352E+01 3.666835E+01 3.684614E+01 3.703559E+01 3.723428E+01 3.743857E+01 3.764471E+01 3.785161E+01 3.805634E+01 3.825348E+01
 3.843822E+01 3.860512E+01 3.874464E+01 3.883894E+01 3.887649E+01 3.886967E+01 3.883475E+01 3.878096E+01 3.871466E+01 3.864174E+01
 3.856677E+01 3.849392E+01 3.842692E+01 3.836749E+01 3.831538E+01 3.826869E+01 3.822421E+01 3.817787E+01 3.812607E+01 3.806676E+01
 3.799854E+01 3.791976E+01 3.782798E+01 3.772097E+01 3.759661E+01 3.745415E+01 3.729353E+01 3.711612E+01 3.692408E+01 3.672030E+01
 3.650793E+01 3.629016E+01 3.606779E+01 3.584154E+01 3.561624E+01 3.538931E+01 3.516500E+01 3.494338E+01 3.472282E+01 3.450378E+01
 3.428488E+01 3.406256E+01 3.383609E+01 3.360824E+01 3.337831E+01 3.314493E+01 3.291430E+01 3.269534E+01 3.249578E+01 3.232254E+01
 3.217730E+01 3.202517E+01 3.179342E+01 3.146575E+01 3.111104E+01 3.078477E+01 3.049373E+01 3.023671E+01 3.001446E+01 2.983352E+01
 2.965097E+01 2.938213E+01 2.908435E+01
 3.609420E+01 3.624794E+01 3.639787E+01 3.654343E+01 3.668526E+01 3.681876E+01 3.694403E+01 3.706894E+01 3.719691E+01 3.732988E+01
 3.746723E+01 3.760717E+01 3.774250E+01 3.785960E+01 3.795100E+01 3.801525E+01 3.805744E+01 3.809634E+01 3.817885E+01 3.835133E+01
 3.865630E+01 3.909436E+01 3.958756E+01 3.998438E+01 4.009937E+01 3.982913E+01 3.930589E+01 3.866622E+01 3.802847E+01 3.746542E+01
 3.699721E+01 3.661995E+01 3.632955E+01 3.610165E+01 3.591830E+01 3.576592E+01 3.564585E+01 3.555163E+01 3.547825E+01 3.541613E+01
 3.535626E+01 3.530322E+01 3.525685E+01 3.521521E+01 3.517999E+01 3.515196E+01 3.513006E+01 3.510314E+01 3.506429E+01 3.499602E+01
 3.492499E+01 3.486437E+01 3.482384E+01 3.482968E+01 3.482477E+01 3.476977E+01 3.474130E+01 3.478621E+01 3.489159E+01 3.504193E+01
 3.523767E+01 3.539209E+01 3.542434E+01 3.549879E+01 3.560660E+01 3.572462E+01 3.584681E+01 3.597408E+01 3.610646E+01 3.624546E+01
 3.639317E+01 3.655094E+01 3.671923E+01 3.689492E+01 3.707510E+01 3.726070E+01 3.745375E+01 3.765435E+01 3.786020E+01 3.806863E+01
 3.827560E+01 3.847539E+01 3.866417E+01 3.883725E+01 3.898674E+01 3.910144E+01 3.916719E+01 3.918496E+01 3.916985E+01 3.913365E+01
 3.908282E+01 3.902241E+01 3.895662E+01 3.888809E+01 3.881902E+01 3.874895E+01 3.867575E+01 3.859753E+01 3.851316E+01 3.842165E+01
 3.832091E+01 3.820819E+01 3.808100E+01 3.793747E+01 3.777696E+01 3.759961E+01 3.740720E+01 3.720193E+01 3.698630E+01 3.676337E+01
 3.653624E+01 3.630662E+01 3.607413E+01 3.584428E+01 3.561707E+01 3.538970E+01 3.516465E+01 3.494171E+01 3.471909E+01 3.449502E+01
 3.426830E+01 3.404135E+01 3.381430E+01 3.358543E+01 3.335908E+01 3.314304E+01 3.294513E+01 3.277234E+01 3.261735E+01 3.243047E+01
 3.215503E+01 3.181340E+01 3.147067E+01 3.115467E+01 3.086618E+01 3.060111E+01 3.035496E+01 3.012760E+01 2.992843E+01 2.975640E+01
 2.953233E+01 2.924724E+01 2.898562E+01
 3.621797E+01 3.637182E+01 3.652270E+01 3.666981E+01 3.681376E+01 3.695371E+01 3.708633E+01 3.721359E+01 3.734423E+01 3.747952E+01
 3.762011E+01 3.776824E+01 3.791893E+01 3.805741E+01 3.817728E+01 3.827467E+01 3.835016E+01 3.841522E+01 3.851238E+01 3.869084E+01
 3.898714E+01 3.940322E+01 3.986189E+01 4.020992E+01 4.025797E+01 3.992119E+01 3.934367E+01 3.867399E+01 3.802811E+01 3.747546E+01
 3.703270E+01 3.668403E+01 3.640200E+01 3.617251E+01 3.598964E+01 3.585018E+01 3.574737E+01 3.567268E+01 3.561377E+01 3.555577E+01
 3.550585E+01 3.546848E+01 3.543372E+01 3.538954E+01 3.533969E+01 3.529128E+01 3.524374E+01 3.519658E+01 3.513704E+01 3.506150E+01
 3.497010E+01 3.489194E+01 3.483311E+01 3.483479E+01 3.481970E+01 3.471508E+01 3.464880E+01 3.469028E+01 3.482301E+01 3.502288E+01
 3.523674E+01 3.530055E+01 3.536865E+01 3.547968E+01 3.560417E+01 3.573206E+01 3.586262E+01 3.599594E+01 3.613236E+01 3.627313E+01
 3.641955E+01 3.657186E+01 3.672789E+01 3.688449E+01 3.704414E+01 3.721061E+01 3.738527E+01 3.756790E+01 3.775811E+01 3.795471E+01
 3.815539E+01 3.835717E+01 3.855677E+01 3.875050E+01 3.893370E+01 3.910297E+01 3.925584E+01 3.938371E+01 3.947156E+01 3.951158E+01
