d_lt	d_den	d_schedule	total
L	N	00:55	3.99999997
L	N	01:00	0.99999999
L	N	01:05	0.99999999
L	N	01:10	0.99999999
L	N	01:15	1.99999998
L	N	01:20	0.99999999
L	N	01:30	1.99999999
L	N	01:35	1.99999999
L	N	01:40	0.99999999
L	N	01:45	2.99999998
L	N	01:50	5.99999996
L	N	01:55	1.99999999
L	N	02:00	1.99999999
L	N	02:05	3.99999997
L	N	02:10	1.99999998
L	N	02:20	4.99999996
L	N	02:35	1.99999999
L	N	02:40	4.99999997
L	N	02:45	1.99999999
L	N	02:55	1.99999999
L	N	03:30	2.99999998
L	N	03:40	2.99999998
L	N	03:45	0.99999999
L	N	03:50	0.99999999
L	N	04:25	1.99999998
L	N	04:30	7.99999994
L	N	04:40	5.99999996
L	N	04:45	0.99999999
L	N	04:50	5.99999996
L	N	05:05	3.99999997
L	N	05:10	18.99999985
L	N	05:15	0.99999999
L	N	05:30	5.99999996
L	N	05:35	9.99999993
L	N	05:40	4.99999996
L	N	05:45	1.99999998
L	N	05:50	19.99999985
L	N	05:55	11.99999991
L	N	06:00	38.99999971
L	N	06:05	0.99999999
L	N	06:10	9.99999993
L	N	06:15	6.99999995
L	N	06:20	2.99999998
L	N	06:25	15.99999989
L	N	06:30	8.99999994
L	N	06:35	52.99999964
L	N	06:40	18.99999978
L	N	06:45	3.99999995
L	N	06:50	71.99999920
L	N	06:55	49.99999943
L	N	23:10	17.99999990
L	N	23:15	10.99999993
L	N	23:20	7.99999995
L	N	23:25	2.99999998
L	N	23:30	8.99999994
L	N	23:35	20.99999987
L	N	23:40	1.99999999
L	N	23:45	3.99999998
L	N	23:50	15.99999990
L	N	23:55	12.99999992
T	D	07:00	154.99999862
T	D	07:05	61.99999944
T	D	07:10	17.99999987
T	D	07:15	64.99999944
T	D	07:20	59.99999943
T	D	07:25	17.99999985
T	D	07:30	16.99999984
T	D	07:35	4.99999996
T	D	07:40	12.99999990
T	D	07:45	19.99999983
T	D	07:50	42.99999963
T	D	07:55	13.99999988
T	D	08:00	67.99999936
T	D	08:05	7.99999992
T	D	08:10	10.99999989
T	D	08:15	36.99999970
T	D	08:20	9.99999990
T	D	08:25	54.99999948
T	D	08:30	48.99999960
T	D	08:35	22.99999983
T	D	08:40	45.99999958
T	D	08:45	42.99999961
T	D	08:55	36.99999967
T	D	09:00	37.99999965
T	D	09:05	15.99999984
T	D	09:10	28.99999974
T	D	09:15	25.99999976
T	D	09:20	65.99999951
T	D	09:25	51.99999962
T	D	09:30	103.99999913
T	D	09:35	44.99999965
T	D	09:40	81.99999935
T	D	09:45	75.99999944
T	D	09:50	76.99999950
T	D	09:55	36.99999977
T	D	10:00	108.99999921
T	D	10:05	4.99999997
T	D	10:10	44.99999966
T	D	10:15	63.99999954
T	D	10:20	78.99999941
T	D	10:25	46.99999964
T	D	10:30	14.99999991
T	D	10:35	57.99999957
T	D	10:40	10.99999992
T	D	10:45	32.99999975
T	D	10:50	24.99999980
T	D	10:55	47.99999962
T	D	11:00	27.99999977
