d_lt	d_runway	d_myear	d_den	d_period	total
L	22	1980	E	S	197.00000000
L	22	1980	N	N	21.00000000
L	22	1980	N	O	39.00000000
L	22	1981	D	D	236.00000000
L	22	1981	D	L	1792.00000000
L	22	1981	D	O	141.00000000
L	22	1981	D	S	1399.00000000
L	22	1981	E	L	297.00000000
L	22	1981	E	O	41.00000000
L	22	1981	E	S	360.00000000
L	22	1981	N	O	39.00000000
L	22	1982	D	D	113.00000000
L	22	1982	D	L	1752.00000000
L	22	1982	D	O	163.00000000
L	22	1982	D	S	612.00000000
L	22	1982	E	L	368.00000000
L	22	1982	E	O	58.00000000
L	22	1982	E	S	117.00000000
L	22	1982	N	O	15.00000000
L	22	1983	D	D	200.00000000
L	22	1983	D	L	2731.00000000
L	22	1983	D	O	150.00000000
L	22	1983	D	S	1081.00000000
L	22	1983	E	L	449.00000000
L	22	1983	E	O	80.00000000
L	22	1983	E	S	314.00000000
L	22	1983	N	N	3.00000000
L	22	1983	N	O	39.00000000
L	22	1984	D	D	122.00000000
L	22	1984	D	L	1805.00000000
L	22	1984	D	O	80.00000000
L	22	1984	D	S	722.00000000
L	22	1984	E	L	380.00000000
L	22	1984	E	O	63.00000000
L	22	1984	E	S	311.00000000
L	22	1984	N	O	13.00000000
L	22	1985	D	D	134.00000000
L	22	1985	D	L	1903.00000000
L	22	1985	D	O	107.00000000
L	22	1985	D	S	903.00000000
L	22	1985	E	L	159.00000000
L	22	1985	E	N	1.00000000
L	22	1985	E	O	62.00000000
L	22	1985	E	S	302.00000000
L	22	1985	N	N	6.00000000
L	22	1985	N	O	28.00000000
L	22	1986	D	D	149.00000000
L	22	1986	D	L	2111.00000000
L	22	1986	D	O	184.00000000
L	22	1986	D	S	1289.00000000
L	22	1986	E	L	362.00000000
L	22	1986	E	O	58.00000000
L	22	1986	E	S	426.00000000
L	22	1986	N	O	14.00000000
L	22	1987	D	D	273.00000000
L	22	1987	D	L	2298.00000000
L	22	1987	D	O	98.00000000
L	22	1987	D	S	995.00000000
L	22	1987	E	L	475.00000000
L	22	1987	E	N	7.00000000
L	22	1987	E	O	98.00000000
L	22	1987	E	S	398.00000000
L	22	1987	N	O	35.00000000
L	22	1988	D	D	157.00000000
L	22	1988	D	L	1895.00000000
L	22	1988	D	O	130.00000000
L	22	1988	D	S	1034.00000000
L	22	1988	E	L	519.00000000
L	22	1988	E	N	2.00000000
L	22	1988	E	O	72.00000000
L	22	1988	E	S	356.00000000
L	22	1988	N	O	35.00000000
L	22	1989	D	D	117.00000000
L	22	1989	D	L	1830.00000000
L	22	1989	D	O	218.00000000
L	22	1989	D	S	1004.00000000
L	22	1989	E	L	572.00000000
L	22	1989	E	O	53.00000000
L	22	1989	E	S	201.00000000
L	22	1989	N	O	42.00000000
L	22	1990	D	D	180.00000000
L	22	1990	D	L	1764.00000000
L	22	1990	D	O	132.00000000
L	22	1990	D	S	1708.00000000
L	22	1990	E	L	585.00000000
L	22	1990	E	O	47.00000000
L	22	1990	E	S	365.00000000
L	22	1990	N	N	23.00000000
L	22	1990	N	O	38.00000000
L	22	1991	D	D	196.00000000
L	22	1991	D	L	1686.00000000
L	22	1991	D	O	187.00000000
L	22	1991	D	S	1344.00000000
L	22	1991	E	L	340.00000000
L	22	1991	E	O	56.00000000
L	22	1991	E	S	393.00000000
L	22	1991	N	N	41.00000000
L	22	1991	N	O	31.00000000
L	22	1992	D	D	120.00000000
L	22	1992	D	L	2321.00000000
L	22	1992	D	O	163.00000000
L	22	1992	D	S	1144.00000000
L	22	1992	E	L	558.00000000
L	22	1992	E	O	94.00000000
L	22	1992	E	S	289.00000000
L	22	1992	N	N	5.00000000
L	22	1992	N	O	41.00000000
L	22	1993	D	D	121.00000000
L	22	1993	D	L	1898.00000000
L	22	1993	D	O	216.00000000
L	22	1993	D	S	1331.00000000
L	22	1993	E	L	696.00000000
L	22	1993	E	O	59.00000000
L	22	1993	E	S	441.00000000
L	22	1993	N	O	9.00000000
L	22	1994	D	D	261.00000000
L	22	1994	D	L	2427.00000000
L	22	1994	D	O	195.00000000
L	22	1994	D	S	1653.00000000
L	22	1994	E	L	856.00000000
L	22	1994	E	N	7.00000000
L	22	1994	E	O	143.00000000
L	22	1994	E	S	547.00000000
L	22	1994	N	O	61.00000000
L	22	1995	D	D	175.00000000
L	22	1995	D	L	1753.00000000
L	22	1995	D	O	138.00000000
L	22	1995	D	S	1237.00000000
L	22	1995	E	L	318.00000000
L	22	1995	E	O	97.00000000
L	22	1995	E	S	241.00000000
L	22	1995	N	O	52.00000000
L	22	1996	D	D	132.00000000
L	22	1996	D	L	1550.00000000
L	22	1996	D	O	66.00000000
L	22	1996	D	S	610.00000000
L	22	1996	E	L	280.00000000
L	22	1996	E	O	74.00000000
L	22	1996	E	S	206.00000000
L	22	1996	N	O	25.00000000
L	22	1997	D	D	170.00000000
L	22	1997	D	L	2147.00000000
L	22	1997	D	O	219.00000000
L	22	1997	D	S	1126.00000000
L	22	1997	E	L	626.00000000
L	22	1997	E	O	73.00000000
L	22	1997	E	S	244.00000000
L	22	1997	N	O	31.00000000
L	22	1998	D	D	292.00000000
L	22	1998	D	L	2043.00000000
L	22	1998	D	O	129.00000000
L	22	1998	D	S	1527.00000000
L	22	1998	E	L	512.00000000
L	22	1998	E	O	107.00000000
L	22	1998	E	S	516.00000000
L	22	1998	N	O	21.00000000
L	22	1999	D	D	244.00000000
L	22	1999	D	L	2056.00000000
L	22	1999	D	O	135.00000000
L	22	1999	D	S	1457.00000000
L	22	1999	E	L	245.00000000
L	22	1999	E	O	32.00000000
L	22	1999	E	S	359.00000000
L	22	1999	N	O	30.00000000
L	22	2000	D	D	105.00000000
L	22	2000	D	L	1789.00000000
L	22	2000	D	O	219.00000000
L	22	2000	D	S	957.00000000
L	22	2000	E	L	500.00000000
L	22	2000	E	O	60.00000000
L	22	2000	E	S	294.00000000
L	22	2000	N	N	4.00000000
L	22	2000	N	O	57.00000000
L	22	2001	D	D	206.00000000
L	22	2001	D	L	1851.00000000
L	22	2001	D	O	102.00000000
L	22	2001	D	S	1040.00000000
L	22	2001	E	L	446.00000000
L	22	2001	E	O	83.00000000
L	22	2001	E	S	254.00000000
L	22	2001	N	N	25.00000000
L	22	2001	N	O	21.00000000
L	22	2002	D	D	166.00000000
L	22	2002	D	L	1599.00000000
L	22	2002	D	O	259.00000000
L	22	2002	D	S	1235.00000000
L	22	2002	E	L	484.00000000
L	22	2002	E	O	107.00000000
L	22	2002	E	S	290.00000000
L	22	2002	N	N	3.00000000
L	22	2002	N	O	43.00000000
L	22	2003	D	D	182.00000000
L	22	2003	D	L	1345.00000000
L	22	2003	D	O	66.00000000
L	22	2003	D	S	879.00000000
L	22	2003	E	L	378.00000000
L	22	2003	E	O	30.00000000
L	22	2003	E	S	236.00000000
L	22	2003	N	O	11.00000000
L	22	2004	D	D	200.00000000
L	22	2004	D	L	1982.00000000
L	22	2004	D	O	242.00000000
L	22	2004	D	S	1174.00000000
L	22	2004	E	L	528.00000000
L	22	2004	E	N	9.00000000
L	22	2004	E	O	80.00000000
L	22	2004	E	S	305.00000000
L	22	2004	N	N	66.00000000
L	22	2004	N	O	25.00000000
L	22	2005	D	D	137.00000000
L	22	2005	D	L	1749.00000000
L	22	2005	D	O	73.00000000
L	22	2005	D	S	733.00000000
L	22	2005	E	L	361.00000000
L	22	2005	E	O	30.00000000
L	22	2005	E	S	159.00000000
L	22	2005	N	O	9.00000000
L	22	2006	D	D	137.00000000
L	22	2006	D	L	1684.00000000
L	22	2006	D	O	98.00000000
L	22	2006	D	S	832.00000000
L	22	2006	E	L	550.00000000
L	22	2006	E	N	13.00000000
L	22	2006	E	O	59.00000000
L	22	2006	E	S	120.00000000
L	22	2006	N	N	2.00000000
L	22	2006	N	O	17.00000000
L	22	2007	D	D	161.00000000
L	22	2007	D	L	1429.00000000
L	22	2007	D	O	196.00000000
L	22	2007	D	S	1044.00000000
L	22	2007	E	L	392.00000000
L	22	2007	E	O	66.00000000
L	22	2007	E	S	161.00000000
L	22	2007	N	N	4.00000000
L	22	2007	N	O	24.00000000
L	22	2008	D	D	122.00000000
L	22	2008	D	L	1321.00000000
L	22	2008	D	O	167.00000000
L	22	2008	D	S	938.00000000
L	22	2008	E	L	529.00000000
L	22	2008	E	O	90.00000000
L	22	2008	E	S	303.00000000
L	22	2008	N	N	17.00000000
L	22	2008	N	O	24.00000000
L	22	2009	D	D	124.00000000
L	22	2009	D	L	1529.00000000
L	22	2009	D	O	144.00000000
L	22	2009	D	S	848.00000000
L	22	2009	E	L	319.00000000
L	22	2009	E	O	33.00000000
L	22	2009	E	S	164.00000000
L	22	2009	N	N	4.00000000
L	22	2009	N	O	12.00000000
L	22	2010	D	D	53.00000000
L	22	2010	D	L	1026.00000000
L	22	2010	D	O	57.00000000
L	22	2010	D	S	534.00000000
L	22	2010	E	L	301.00000000
L	22	2010	E	O	46.00000000
L	22	2010	E	S	241.00000000
L	22	2010	N	O	29.00000000
L	22	2011	D	D	205.00000000
L	22	2011	D	L	2554.00000000
L	22	2011	D	O	246.00000000
L	22	2011	D	S	1211.00000000
L	22	2011	E	L	654.00000000
L	22	2011	E	N	12.00000000
L	22	2011	E	O	64.00000000
L	22	2011	E	S	356.00000000
L	22	2011	N	N	10.00000000
L	22	2011	N	O	50.00000000
L	22	2012	D	D	158.00000000
L	22	2012	D	L	1962.00000000
L	22	2012	D	O	160.00000000
L	22	2012	D	S	778.00000000
L	22	2012	E	L	457.00000000
L	22	2012	E	O	39.00000000
L	22	2012	E	S	340.00000000
L	22	2012	N	O	9.00000000
L	22	2013	D	D	87.00000000
L	22	2013	D	L	1560.00000000
L	22	2013	D	O	82.00000000
L	22	2013	D	S	661.00000000
L	22	2013	E	L	269.00000000
L	22	2013	E	N	3.00000000
L	22	2013	E	O	92.00000000
L	22	2013	E	S	153.00000000
L	22	2013	N	N	1.00000000
L	22	2013	N	O	20.00000000
L	22	2014	D	D	173.00000000
L	22	2014	D	L	1372.00000000
L	22	2014	D	O	141.00000000
L	22	2014	D	S	984.00000000
L	22	2014	E	L	341.00000000
L	22	2014	E	O	52.00000000
L	22	2014	E	S	204.00000000
L	22	2014	N	O	15.00000000
L	22	2015	D	D	183.00000000
L	22	2015	D	L	2046.00000000
L	22	2015	D	O	201.00000000
L	22	2015	D	S	1315.00000000
L	22	2015	E	L	628.00000000
L	22	2015	E	O	110.00000000
L	22	2015	E	S	597.00000000
L	22	2015	N	O	48.00000000
L	22	2016	D	D	101.00000000
L	22	2016	D	L	1847.00000000
L	22	2016	D	O	256.00000000
L	22	2016	D	S	583.00000000
L	22	2016	E	L	556.00000000
L	22	2016	E	O	89.00000000
L	22	2016	E	S	243.00000000
L	22	2016	N	O	13.00000000
L	24	1971	D	D	12.00000000
L	24	1971	D	L	40.00000000
L	24	1971	D	O	24.00000000
L	24	1971	D	S	26.00000000
L	24	1971	E	L	8.00000000
L	24	1971	E	O	26.00000000
L	24	1971	E	S	6.00000000
L	24	1971	N	N	12.00000000
L	24	1971	N	O	20.00000000
L	24	1972	D	D	28.00000000
L	24	1972	D	L	139.00000000
L	24	1972	D	O	40.00000000
L	24	1972	D	S	59.00000000
L	24	1972	E	L	59.00000000
L	24	1972	E	O	13.00000000
L	24	1972	E	S	9.00000000
L	24	1972	N	N	8.00000000
L	24	1972	N	O	5.00000000
L	24	1973	D	D	33.00000000
L	24	1973	D	L	177.00000000
L	24	1973	D	O	35.00000000
L	24	1973	D	S	67.00000000
L	24	1973	E	L	10.00000000
L	24	1973	E	N	1.00000000
L	24	1973	E	O	8.00000000
L	24	1973	E	S	7.00000000
L	24	1973	N	N	2.00000000
L	24	1973	N	O	8.00000000
L	24	1974	D	D	14.00000000
L	24	1974	D	L	88.00000000
L	24	1974	D	O	35.00000000
L	24	1974	D	S	83.00000000
L	24	1974	E	L	15.00000000
L	24	1974	E	O	22.00000000
L	24	1974	E	S	14.00000000
L	24	1974	N	N	13.00000000
L	24	1974	N	O	5.00000000
L	24	1975	D	D	20.00000000
L	24	1975	D	L	53.00000000
L	24	1975	D	O	23.00000000
L	24	1975	D	S	89.00000000
L	24	1975	E	L	11.00000000
L	24	1975	E	O	5.00000000
L	24	1975	E	S	10.00000000
L	24	1975	N	N	9.00000000
L	24	1975	N	O	6.00000000
L	24	1976	D	D	15.00000000
L	24	1976	D	L	94.00000000
L	24	1976	D	O	40.00000000
L	24	1976	D	S	44.00000000
L	24	1976	E	L	16.00000000
L	24	1976	E	N	5.00000000
L	24	1976	E	O	15.00000000
L	24	1976	E	S	18.00000000
L	24	1976	N	N	27.00000000
L	24	1976	N	O	24.00000000
L	24	1977	D	D	20.00000000
L	24	1977	D	L	273.00000000
L	24	1977	D	O	40.00000000
L	24	1977	D	S	108.00000000
L	24	1977	E	L	55.00000000
L	24	1977	E	N	14.00000000
L	24	1977	E	O	55.00000000
L	24	1977	E	S	44.00000000
L	24	1977	N	N	68.00000000
L	24	1977	N	O	28.00000000
L	24	1978	D	D	53.00000000
L	24	1978	D	L	140.00000000
L	24	1978	D	O	141.00000000
L	24	1978	D	S	330.00000000
L	24	1978	E	L	106.00000000
L	24	1978	E	N	4.00000000
L	24	1978	E	O	42.00000000
L	24	1978	E	S	39.00000000
L	24	1978	N	N	74.00000000
L	24	1978	N	O	16.00000000
L	24	1979	D	D	32.00000000
L	24	1979	D	L	168.00000000
L	24	1979	D	O	38.00000000
L	24	1979	D	S	106.00000000
L	24	1979	E	L	130.00000000
L	24	1979	E	N	3.00000000
L	24	1979	E	O	32.00000000
L	24	1979	E	S	66.00000000
L	24	1979	N	N	8.00000000
L	24	1979	N	O	3.00000000
L	24	1980	D	D	82.00000000
L	24	1980	D	L	224.00000000
L	24	1980	D	O	55.00000000
L	24	1980	D	S	329.00000000
L	24	1980	E	L	26.00000000
L	24	1980	E	O	30.00000000
L	24	1980	E	S	34.00000000
L	24	1980	N	N	33.00000000
L	24	1980	N	O	29.00000000
L	24	1981	D	D	29.00000000
L	24	1981	D	L	96.00000000
L	24	1981	D	O	26.00000000
L	24	1981	D	S	67.00000000
L	24	1981	E	L	111.00000000
L	24	1981	E	N	1.00000000
L	24	1981	E	O	16.00000000
L	24	1981	E	S	12.00000000
L	24	1981	N	N	7.00000000
L	24	1981	N	O	3.00000000
L	24	1982	D	D	4.00000000
L	24	1982	D	L	119.00000000
L	24	1982	D	O	60.00000000
L	24	1982	D	S	34.00000000
L	24	1982	E	L	102.00000000
L	24	1982	E	N	1.00000000
L	24	1982	E	O	20.00000000
L	24	1982	E	S	4.00000000
L	24	1982	N	N	24.00000000
L	24	1982	N	O	1.00000000
L	24	1983	D	D	69.00000000
L	24	1983	D	L	250.00000000
L	24	1983	D	O	105.00000000
L	24	1983	D	S	200.00000000
L	24	1983	E	L	27.00000000
L	24	1983	E	N	15.00000000
L	24	1983	E	O	67.00000000
L	24	1983	E	S	67.00000000
L	24	1983	N	N	65.00000000
L	24	1983	N	O	53.00000000
L	24	1984	D	D	121.00000000
L	24	1984	D	L	359.00000000
L	24	1984	D	O	61.00000000
L	24	1984	D	S	303.00000000
L	24	1984	E	L	116.00000000
L	24	1984	E	N	4.00000000
L	24	1984	E	O	6.00000000
L	24	1984	E	S	31.00000000
L	24	1984	N	N	59.00000000
L	24	1984	N	O	25.00000000
L	24	1985	D	D	35.00000000
L	24	1985	D	L	391.00000000
L	24	1985	D	O	77.00000000
L	24	1985	D	S	86.00000000
L	24	1985	E	L	62.00000000
L	24	1985	E	N	7.00000000
L	24	1985	E	O	37.00000000
L	24	1985	E	S	49.00000000
L	24	1985	N	N	26.00000000
L	24	1985	N	O	31.00000000
L	24	1986	D	D	40.00000000
L	24	1986	D	L	149.00000000
L	24	1986	D	O	87.00000000
L	24	1986	D	S	142.00000000
L	24	1986	E	L	19.00000000
L	24	1986	E	O	28.00000000
L	24	1986	E	S	9.00000000
L	24	1986	N	N	16.00000000
L	24	1986	N	O	21.00000000
L	24	1987	D	D	36.00000000
L	24	1987	D	L	106.00000000
L	24	1987	D	O	64.00000000
L	24	1987	D	S	122.00000000
L	24	1987	E	L	30.00000000
L	24	1987	E	N	8.00000000
L	24	1987	E	O	9.00000000
L	24	1987	E	S	59.00000000
L	24	1987	N	N	38.00000000
L	24	1987	N	O	20.00000000
L	24	1988	D	D	48.00000000
L	24	1988	D	L	199.00000000
L	24	1988	D	O	71.00000000
L	24	1988	D	S	75.00000000
L	24	1988	E	L	21.00000000
L	24	1988	E	N	8.00000000
L	24	1988	E	O	72.00000000
L	24	1988	E	S	6.00000000
L	24	1988	N	N	28.00000000
L	24	1988	N	O	6.00000000
L	24	1989	D	D	9.00000000
L	24	1989	D	L	128.00000000
L	24	1989	D	O	32.00000000
L	24	1989	D	S	69.00000000
L	24	1989	E	L	16.00000000
L	24	1989	E	O	8.00000000
L	24	1989	E	S	28.00000000
L	24	1989	N	N	10.00000000
L	24	1989	N	O	6.00000000
L	24	1990	D	D	5.00000000
L	24	1990	D	L	358.00000000
L	24	1990	D	O	89.00000000
L	24	1990	D	S	121.00000000
L	24	1990	E	L	101.00000000
L	24	1990	E	N	1.00000000
L	24	1990	E	O	21.00000000
L	24	1990	E	S	57.00000000
L	24	1990	N	N	27.00000000
L	24	1990	N	O	16.00000000
L	24	1991	D	D	5.00000000
L	24	1991	D	L	322.00000000
L	24	1991	D	O	26.00000000
L	24	1991	D	S	77.00000000
L	24	1991	E	L	20.00000000
L	24	1991	E	N	1.00000000
L	24	1991	E	O	21.00000000
L	24	1991	E	S	9.00000000
L	24	1991	N	N	38.00000000
L	24	1991	N	O	6.00000000
L	24	1992	D	D	96.00000000
L	24	1992	D	L	499.00000000
L	24	1992	D	O	64.00000000
L	24	1992	D	S	187.00000000
L	24	1992	E	L	57.00000000
L	24	1992	E	O	53.00000000
L	24	1992	E	S	74.00000000
L	24	1992	N	N	35.00000000
L	24	1992	N	O	11.00000000
L	24	1993	D	D	34.00000000
L	24	1993	D	L	118.00000000
L	24	1993	D	O	35.00000000
L	24	1993	D	S	70.00000000
L	24	1993	E	L	27.00000000
L	24	1993	E	N	7.00000000
L	24	1993	E	O	4.00000000
L	24	1993	E	S	46.00000000
L	24	1993	N	N	79.00000000
L	24	1993	N	O	13.00000000
L	24	1994	D	D	74.00000000
L	24	1994	D	L	470.00000000
L	24	1994	D	O	167.00000000
L	24	1994	D	S	318.00000000
L	24	1994	E	L	107.00000000
L	24	1994	E	N	8.00000000
L	24	1994	E	O	38.00000000
L	24	1994	E	S	110.00000000
L	24	1994	N	N	43.00000000
L	24	1994	N	O	23.00000000
L	24	1995	D	D	43.00000000
L	24	1995	D	L	241.00000000
L	24	1995	D	O	102.00000000
L	24	1995	D	S	168.00000000
L	24	1995	E	L	54.00000000
L	24	1995	E	N	1.00000000
L	24	1995	E	O	67.00000000
L	24	1995	E	S	73.00000000
L	24	1995	N	N	68.00000000
L	24	1995	N	O	20.00000000
L	24	1996	D	D	20.00000000
L	24	1996	D	L	191.00000000
L	24	1996	D	O	21.00000000
L	24	1996	D	S	75.00000000
L	24	1996	E	L	54.00000000
L	24	1996	E	O	37.00000000
L	24	1996	E	S	31.00000000
L	24	1996	N	N	2.00000000
L	24	1996	N	O	9.00000000
L	24	1997	D	D	58.00000000
L	24	1997	D	L	210.00000000
L	24	1997	D	O	90.00000000
L	24	1997	D	S	113.00000000
L	24	1997	E	L	12.00000000
L	24	1997	E	N	10.00000000
L	24	1997	E	O	23.00000000
L	24	1997	E	S	22.00000000
L	24	1997	N	N	16.00000000
L	24	1997	N	O	23.00000000
L	24	1998	D	D	28.00000000
L	24	1998	D	L	103.00000000
L	24	1998	D	O	35.00000000
L	24	1998	D	S	70.00000000
L	24	1998	E	L	28.00000000
L	24	1998	E	N	4.00000000
L	24	1998	E	O	27.00000000
L	24	1998	E	S	43.00000000
L	24	1998	N	N	16.00000000
L	24	1998	N	O	36.00000000
L	24	1999	D	D	42.00000000
L	24	1999	D	L	198.00000000
L	24	1999	D	O	58.00000000
L	24	1999	D	S	80.00000000
L	24	1999	E	L	20.00000000
L	24	1999	E	O	5.00000000
L	24	1999	E	S	26.00000000
L	24	1999	N	N	13.00000000
L	24	1999	N	O	3.00000000
L	24	2000	D	D	6.00000000
L	24	2000	D	L	110.00000000
L	24	2000	D	O	81.00000000
L	24	2000	D	S	54.00000000
L	24	2000	E	L	66.00000000
L	24	2000	E	O	50.00000000
L	24	2000	E	S	41.00000000
L	24	2000	N	N	36.00000000
L	24	2000	N	O	18.00000000
L	24	2001	D	D	20.00000000
L	24	2001	D	L	196.00000000
L	24	2001	D	O	50.00000000
L	24	2001	D	S	144.00000000
L	24	2001	E	L	43.00000000
L	24	2001	E	N	2.00000000
L	24	2001	E	O	51.00000000
L	24	2001	E	S	11.00000000
L	24	2001	N	N	2.00000000
L	24	2001	N	O	23.00000000
L	24	2002	D	D	30.00000000
L	24	2002	D	L	378.00000000
L	24	2002	D	O	35.00000000
L	24	2002	D	S	108.00000000
L	24	2002	E	L	76.00000000
L	24	2002	E	N	1.00000000
L	24	2002	E	O	15.00000000
L	24	2002	E	S	14.00000000
L	24	2002	N	N	7.00000000
L	24	2002	N	O	7.00000000
L	24	2003	D	D	10.00000000
L	24	2003	D	L	72.00000000
L	24	2003	D	O	31.00000000
L	24	2003	D	S	50.00000000
L	24	2003	E	L	12.00000000
L	24	2003	E	N	1.00000000
L	24	2003	E	O	27.00000000
L	24	2003	E	S	11.00000000
L	24	2003	N	N	3.00000000
L	24	2003	N	O	3.00000000
L	24	2004	D	D	49.00000000
L	24	2004	D	L	133.00000000
L	24	2004	D	O	58.00000000
L	24	2004	D	S	159.00000000
L	24	2004	E	L	78.00000000
L	24	2004	E	N	14.00000000
L	24	2004	E	O	28.00000000
L	24	2004	E	S	39.00000000
L	24	2004	N	N	15.00000000
L	24	2004	N	O	12.00000000
L	24	2005	D	D	18.00000000
L	24	2005	D	L	119.00000000
L	24	2005	D	O	50.00000000
L	24	2005	D	S	83.00000000
L	24	2005	E	L	9.00000000
L	24	2005	E	N	1.00000000
L	24	2005	E	O	6.00000000
L	24	2005	E	S	35.00000000
L	24	2005	N	N	6.00000000
L	24	2005	N	O	7.00000000
L	24	2006	D	D	26.00000000
L	24	2006	D	L	154.00000000
L	24	2006	D	O	37.00000000
L	24	2006	D	S	121.00000000
L	24	2006	E	L	21.00000000
L	24	2006	E	O	37.00000000
L	24	2006	E	S	39.00000000
L	24	2006	N	N	6.00000000
L	24	2006	N	O	6.00000000
L	24	2007	D	D	45.00000000
L	24	2007	D	L	257.00000000
L	24	2007	D	O	81.00000000
L	24	2007	D	S	171.00000000
L	24	2007	E	L	24.00000000
L	24	2007	E	N	2.00000000
L	24	2007	E	O	33.00000000
L	24	2007	E	S	3.00000000
L	24	2007	N	N	14.00000000
L	24	2007	N	O	17.00000000
L	24	2008	D	D	22.00000000
L	24	2008	D	L	208.00000000
L	24	2008	D	O	20.00000000
L	24	2008	D	S	53.00000000
L	24	2008	E	L	18.00000000
L	24	2008	E	N	3.00000000
L	24	2008	E	O	10.00000000
L	24	2008	E	S	21.00000000
L	24	2008	N	N	6.00000000
L	24	2008	N	O	1.00000000
L	24	2009	D	D	69.00000000
L	24	2009	D	L	131.00000000
L	24	2009	D	O	92.00000000
L	24	2009	D	S	170.00000000
L	24	2009	E	L	16.00000000
L	24	2009	E	O	31.00000000
L	24	2009	E	S	51.00000000
L	24	2009	N	N	10.00000000
L	24	2009	N	O	17.00000000
L	24	2010	D	D	29.00000000
L	24	2010	D	L	80.00000000
L	24	2010	D	O	45.00000000
L	24	2010	D	S	81.00000000
L	24	2010	E	L	51.00000000
L	24	2010	E	O	14.00000000
L	24	2010	E	S	30.00000000
L	24	2010	N	N	6.00000000
L	24	2010	N	O	22.00000000
L	24	2011	D	D	84.00000000
L	24	2011	D	L	237.00000000
L	24	2011	D	O	59.00000000
L	24	2011	D	S	145.00000000
L	24	2011	E	L	54.00000000
L	24	2011	E	N	5.00000000
L	24	2011	E	O	28.00000000
L	24	2011	E	S	90.00000000
L	24	2011	N	N	34.00000000
L	24	2011	N	O	16.00000000
L	24	2012	D	D	32.00000000
L	24	2012	D	L	264.00000000
L	24	2012	D	O	95.00000000
L	24	2012	D	S	132.00000000
L	24	2012	E	L	55.00000000
L	24	2012	E	N	1.00000000
L	24	2012	E	O	27.00000000
L	24	2012	E	S	56.00000000
L	24	2012	N	N	9.00000000
L	24	2012	N	O	15.00000000
L	24	2013	D	D	23.00000000
L	24	2013	D	L	228.00000000
L	24	2013	D	O	50.00000000
L	24	2013	D	S	70.00000000
L	24	2013	E	L	104.00000000
L	24	2013	E	N	10.00000000
L	24	2013	E	O	42.00000000
L	24	2013	E	S	50.00000000
L	24	2013	N	N	14.00000000
L	24	2013	N	O	7.00000000
L	24	2014	D	D	13.00000000
L	24	2014	D	L	101.00000000
L	24	2014	D	O	38.00000000
L	24	2014	D	S	34.00000000
L	24	2014	E	L	26.00000000
L	24	2014	E	N	2.00000000
L	24	2014	E	O	5.00000000
L	24	2014	E	S	7.00000000
L	24	2014	N	N	17.00000000
L	24	2014	N	O	7.00000000
L	24	2015	D	D	37.00000000
L	24	2015	D	L	232.00000000
L	24	2015	D	O	54.00000000
L	24	2015	D	S	156.00000000
L	24	2015	E	L	172.00000000
L	24	2015	E	N	1.00000000
L	24	2015	E	O	22.00000000
L	24	2015	E	S	46.00000000
L	24	2015	N	N	16.00000000
L	24	2015	N	O	31.00000000
L	24	2016	D	D	28.00000000
L	24	2016	D	L	127.00000000
L	24	2016	D	O	40.00000000
L	24	2016	D	S	93.00000000
L	24	2016	E	L	73.00000000
L	24	2016	E	N	1.00000000
L	24	2016	E	O	22.00000000
L	24	2016	E	S	21.00000000
L	24	2016	N	O	4.00000000
L	27	1971	D	D	764.00000000
L	27	1971	D	L	8580.00000000
L	27	1971	D	O	1674.00000000
L	27	1971	D	S	3878.00000000
L	27	1971	E	L	1773.00000000
L	27	1971	E	N	92.00000000
L	27	1971	E	O	693.00000000
L	27	1971	E	S	1490.00000000
L	27	1971	N	N	625.00000000
L	27	1971	N	O	392.00000000
L	27	1972	D	D	722.00000000
L	27	1972	D	L	8188.00000000
L	27	1972	D	O	1262.00000000
L	27	1972	D	S	3015.00000000
L	27	1972	E	L	1548.00000000
L	27	1972	E	N	71.00000000
L	27	1972	E	O	672.00000000
L	27	1972	E	S	1490.00000000
L	27	1972	N	N	752.00000000
L	27	1972	N	O	363.00000000
L	27	1973	D	D	981.00000000
L	27	1973	D	L	12207.00000000
L	27	1973	D	O	2691.00000000
L	27	1973	D	S	6060.00000000
L	27	1973	E	L	3073.00000000
L	27	1973	E	N	134.00000000
L	27	1973	E	O	802.00000000
L	27	1973	E	S	1630.00000000
L	27	1973	N	N	1210.00000000
L	27	1973	N	O	552.00000000
L	27	1974	D	D	1003.00000000
L	27	1974	D	L	11214.00000000
L	27	1974	D	O	2420.00000000
L	27	1974	D	S	5700.00000000
L	27	1974	E	L	3219.00000000
L	27	1974	E	N	153.00000000
L	27	1974	E	O	1058.00000000
L	27	1974	E	S	1889.00000000
L	27	1974	N	N	1109.00000000
L	27	1974	N	O	488.00000000
L	27	1975	D	D	680.00000000
L	27	1975	D	L	9190.00000000
L	27	1975	D	O	1603.00000000
L	27	1975	D	S	4058.00000000
L	27	1975	E	L	2003.00000000
L	27	1975	E	N	72.00000000
L	27	1975	E	O	788.00000000
L	27	1975	E	S	1607.00000000
L	27	1975	N	N	765.00000000
L	27	1975	N	O	378.00000000
L	27	1976	D	D	812.00000000
L	27	1976	D	L	10109.00000000
L	27	1976	D	O	2082.00000000
L	27	1976	D	S	4600.00000000
L	27	1976	E	L	2165.00000000
L	27	1976	E	N	121.00000000
L	27	1976	E	O	626.00000000
