d_lt	d_den	d_schedule	total
L	N	00:45	4.99999997
L	N	00:50	7.99999996
L	N	00:55	5.99999996
L	N	01:00	10.99999994
L	N	01:05	6.99999997
L	N	01:10	7.99999995
L	N	01:15	13.99999991
L	N	01:20	6.99999996
L	N	01:25	4.99999996
L	N	01:30	3.99999997
L	N	01:35	11.99999993
L	N	01:40	3.99999998
L	N	01:45	14.99999991
L	N	01:50	11.99999993
L	N	01:55	2.99999998
L	N	02:00	5.99999996
L	N	02:05	10.99999993
L	N	02:10	1.99999999
L	N	02:20	13.99999991
L	N	02:25	2.99999998
L	N	02:30	0.99999999
L	N	02:35	8.99999994
L	N	02:40	11.99999993
L	N	02:45	3.99999998
L	N	02:55	3.99999997
L	N	03:00	1.99999999
L	N	03:05	1.99999999
L	N	03:15	1.99999999
L	N	03:20	1.99999999
L	N	03:25	1.00000000
L	N	03:30	7.99999995
L	N	03:35	2.99999998
L	N	03:40	6.99999996
L	N	03:45	2.99999998
L	N	04:10	1.99999999
L	N	04:25	3.99999998
L	N	04:30	11.99999993
L	N	04:40	12.99999992
L	N	04:45	3.99999997
L	N	04:50	12.99999992
L	N	05:05	8.99999995
L	N	05:10	43.99999972
L	N	05:30	12.99999992
L	N	05:35	21.99999987
L	N	05:40	10.99999993
L	N	05:50	42.99999974
L	N	05:55	25.99999985
L	N	06:00	94.99999941
L	N	06:10	17.99999988
L	N	06:15	14.99999991
L	N	06:20	6.99999996
L	N	06:25	31.99999981
L	N	06:30	18.99999989
L	N	06:35	112.99999936
L	N	06:40	40.99999961
L	N	06:45	2.99999997
L	N	06:50	159.99999858
L	N	06:55	102.99999908
L	N	23:10	32.99999983
L	N	23:15	19.99999989
L	N	23:20	8.99999995
L	N	23:25	5.99999997
L	N	23:30	15.99999992
L	N	23:35	38.99999979
L	N	23:40	4.99999998
L	N	23:45	10.99999994
L	N	23:50	41.99999978
L	N	23:55	15.99999991
T	D	07:00	310.99999830
T	D	07:05	141.99999919
T	D	07:10	45.99999977
T	D	07:15	121.99999931
T	D	07:20	142.99999902
T	D	07:25	33.99999979
T	D	07:30	40.99999974
T	D	07:35	8.99999994
T	D	07:40	30.99999983
T	D	07:45	47.99999971
T	D	07:50	85.99999946
T	D	07:55	27.99999984
T	D	08:00	140.99999914
T	D	08:05	15.99999989
T	D	08:10	21.99999986
T	D	08:15	79.99999953
T	D	08:20	17.99999988
T	D	08:25	109.99999928
T	D	08:30	98.99999942
T	D	08:35	47.99999975
T	D	08:40	88.99999944
T	D	08:45	89.99999941
T	D	08:50	1.00000000
T	D	08:55	69.99999956
T	D	09:00	76.99999952
T	D	09:05	34.99999978
T	D	09:10	54.99999967
T	D	09:15	56.99999965
T	D	09:20	133.99999928
T	D	09:25	106.99999943
T	D	09:30	203.99999874
T	D	09:35	86.99999952
T	D	09:40	167.99999902
T	D	09:45	156.99999915
T	D	09:50	160.99999925
T	D	09:55	60.99999972
T	D	10:00	224.99999879
T	D	10:05	12.99999994
T	D	10:10	87.99999953
T	D	10:15	123.99999939
T	D	10:20	170.99999908
T	D	10:25	94.99999951
T	D	10:30	30.99999986
T	D	10:35	115.99999939
T	D	10:40	22.99999990
T	D	10:45	66.99999970
T	D	10:50	47.99999978
T	D	10:55	97.99999953
T	D	11:00	52.99999970
T	D	11:05	43.99999980
T	D	11:10	41.99999975
T	D	11:15	63.99999964
T	D	11:20	72.99999957
T	D	11:25	73.99999962
T	D	11:30	15.99999992
T	D	11:35	56.99999968
T	D	11:40	88.99999948
T	D	11:45	88.99999948
T	D	11:50	91.99999950
T	D	11:55	81.99999961
T	D	12:00	126.99999934
T	D	12:05	67.99999968
T	D	12:10	133.99999921
T	D	12:15	163.99999917
T	D	12:20	51.99999978
T	D	12:25	133.99999924
T	D	12:30	168.99999912
T	D	12:35	164.99999913
T	D	12:40	91.99999961
T	D	12:45	63.99999972
T	D	12:50	55.99999975
T	D	12:55	82.99999964
T	D	13:00	104.99999950
T	D	13:05	4.99999997
T	D	13:10	77.99999959
T	D	13:15	90.99999953
T	D	13:20	115.99999949
T	D	13:25	31.99999985
T	D	13:30	21.99999988
T	D	13:35	65.99999964
T	D	13:40	91.99999953
T	D	13:45	83.99999957
T	D	13:50	58.99999969
T	D	13:55	15.99999992
T	D	14:00	157.99999921
T	D	14:05	63.99999962
T	D	14:10	48.99999975
T	D	14:15	80.99999956
T	D	14:20	165.99999907
T	D	14:25	167.99999904
T	D	14:30	116.99999935
T	D	14:35	41.99999977
T	D	14:40	119.99999935
T	D	14:45	124.99999935
T	D	14:50	55.99999966
T	D	14:55	149.99999915
T	D	15:00	67.99999972
T	D	15:05	46.99999982
T	D	15:10	65.99999974
T	D	15:15	61.99999975
T	D	15:20	89.99999956
T	D	15:25	47.99999977
T	D	15:30	32.99999983
T	D	15:35	44.99999978
T	D	15:40	11.99999994
T	D	15:45	23.99999988
T	D	15:50	72.99999968
T	D	15:55	35.99999980
T	D	16:00	82.99999961
T	D	16:05	43.99999979
T	D	16:10	47.99999975
T	D	16:15	43.99999978
T	D	16:20	189.99999909
T	D	16:25	92.99999950
T	D	16:30	128.99999924
T	D	16:35	89.99999958
T	D	16:40	151.99999925
T	D	16:45	97.99999944
T	D	16:50	123.99999930
T	D	16:55	124.99999926
T	D	17:00	163.99999919
T	D	17:05	23.99999987
T	D	17:10	54.99999967
T	D	17:15	129.99999934
T	D	17:20	103.99999946
T	D	17:25	38.99999979
T	D	17:30	56.99999967
T	D	17:35	52.99999972
T	D	17:40	82.99999959
T	D	17:45	73.99999954
T	D	17:50	94.99999946
T	D	17:55	28.99999986
T	D	18:00	39.99999976
T	D	18:05	27.99999988
T	D	18:10	5.99999997
T	D	18:15	44.99999979
T	D	18:20	47.99999981
T	D	18:25	23.99999988
T	D	18:30	51.99999974
T	D	18:35	77.99999969
T	D	18:40	48.99999978
T	D	18:45	66.99999971
T	D	18:50	87.99999959
T	D	18:55	71.99999969
T	E	19:00	55.99999973
T	E	19:05	58.99999971
T	E	19:10	29.99999986
T	E	19:15	55.99999974
T	E	19:20	47.99999979
T	E	19:25	62.99999972
T	E	19:30	26.99999987
T	E	19:35	24.99999989
T	E	19:40	5.99999997
T	E	19:45	83.99999957
T	E	19:50	66.99999969
T	E	19:55	9.99999995
T	E	20:00	85.99999959
T	E	20:05	2.99999999
T	E	20:10	21.99999992
T	E	20:15	70.99999965
T	E	20:20	34.99999983
T	E	20:25	87.99999950
T	E	20:30	131.99999933
T	E	20:35	265.99999862
T	E	20:40	2.99999999
T	E	20:45	154.99999925
T	E	20:50	150.99999925
T	E	20:55	172.99999917
T	E	21:00	83.99999955
T	E	21:05	140.99999929
T	E	21:10	108.99999951
T	E	21:15	156.99999925
T	E	21:20	133.99999937
T	E	21:25	123.99999937
T	E	21:30	110.99999950
T	E	21:35	134.99999940
T	E	21:40	99.99999944
T	E	21:45	27.99999988
T	E	21:50	64.99999964
T	E	21:55	28.99999987
T	E	22:00	68.99999963
T	E	22:05	27.99999988
T	E	22:10	27.99999987
T	E	22:15	18.99999992
T	E	22:20	16.99999989
T	E	22:25	15.99999992
T	E	22:30	5.99999997
T	E	22:35	12.99999991
T	E	22:40	12.99999992
T	E	22:45	8.99999995
T	N	00:15	43.99999975
T	N	00:45	1.00000000
T	N	01:00	1.99999999
T	N	02:15	0.99999999
T	N	02:35	2.99999998
T	N	03:00	0.99999999
T	N	03:10	2.99999998
T	N	03:15	2.99999998
T	N	03:20	2.99999997
T	N	03:45	0.99999999
T	N	04:00	8.99999994
T	N	04:20	0.99999999
T	N	04:30	0.99999999
T	N	04:40	4.99999996
T	N	04:50	0.99999999
T	N	05:00	26.99999980
T	N	05:05	5.99999995
T	N	05:10	3.99999997
T	N	05:15	12.99999991
T	N	05:20	1.99999998
T	N	05:25	2.99999998
T	N	05:30	23.99999982
T	N	05:35	8.99999994
T	N	05:40	6.99999995
T	N	05:45	11.99999993
T	N	05:50	4.99999996
T	N	05:55	3.99999997
T	N	06:00	50.99999962
T	N	06:05	36.99999971
T	N	06:10	17.99999986
T	N	06:15	33.99999975
T	N	06:20	14.99999990
T	N	06:25	27.99999981
T	N	06:30	32.99999979
T	N	06:35	48.99999965
T	N	06:40	20.99999986
T	N	06:45	83.99999930
T	N	23:00	9.99999995
T	N	23:05	3.99999997
T	N	23:10	33.99999978
T	N	23:30	0.99999999
T	N	23:45	12.99999992
