d_lt	d_den	d_schedule	total
L	N	00:45	1.99999999
L	N	00:50	2.99999999
L	N	00:55	1.99999999
L	N	01:00	3.99999998
L	N	01:05	2.99999999
L	N	01:10	2.99999999
L	N	01:15	6.99999997
L	N	01:20	2.99999999
L	N	01:25	1.00000000
L	N	01:30	1.00000000
L	N	01:35	3.99999998
L	N	01:40	1.00000000
L	N	01:45	2.99999999
L	N	01:50	1.00000000
L	N	01:55	1.00000000
L	N	02:05	1.99999999
L	N	02:10	1.00000000
L	N	02:20	3.99999998
L	N	02:35	1.00000000
L	N	02:40	3.99999998
L	N	02:55	1.99999999
L	N	03:15	1.99999999
L	N	03:30	1.99999999
L	N	03:45	1.00000000
L	N	03:55	1.00000000
L	N	04:30	3.99999998
L	N	04:40	3.99999998
L	N	04:50	3.99999998
L	N	05:05	2.99999998
L	N	05:10	13.99999993
L	N	05:30	3.99999998
L	N	05:35	6.99999997
L	N	05:40	2.99999998
L	N	05:50	13.99999993
L	N	05:55	7.99999997
L	N	06:00	30.99999985
L	N	06:10	5.99999997
L	N	06:15	3.99999998
L	N	06:20	1.00000000
L	N	06:25	10.99999994
L	N	06:30	5.99999998
L	N	06:35	34.99999985
L	N	06:40	12.99999988
L	N	06:45	0.99999999
L	N	06:50	52.99999951
L	N	06:55	32.99999970
L	N	23:10	9.99999996
L	N	23:15	6.99999997
L	N	23:20	4.99999998
L	N	23:25	1.99999999
L	N	23:30	4.99999998
L	N	23:35	8.99999997
L	N	23:40	1.99999999
L	N	23:45	5.99999998
L	N	23:50	10.99999996
L	N	23:55	5.99999998
T	D	07:00	104.99999938
T	D	07:05	42.99999974
T	D	07:10	17.99999991
T	D	07:15	39.99999975
T	D	07:20	45.99999970
T	D	07:25	11.99999993
T	D	07:30	12.99999991
T	D	07:35	4.99999997
T	D	07:40	9.99999994
T	D	07:45	15.99999991
T	D	07:50	28.99999984
T	D	07:55	7.99999996
T	D	08:00	46.99999972
T	D	08:05	4.99999996
T	D	08:10	6.99999995
T	D	08:15	24.99999986
T	D	08:20	5.99999996
T	D	08:25	34.99999979
T	D	08:30	30.99999983
T	D	08:35	17.99999991
T	D	08:40	25.99999983
T	D	08:45	32.99999980
T	D	08:55	19.99999988
T	D	09:00	22.99999987
T	D	09:05	7.99999995
T	D	09:10	19.99999989
T	D	09:15	21.99999987
T	D	09:20	43.99999981
T	D	09:25	32.99999984
T	D	09:30	63.99999968
T	D	09:35	28.99999987
T	D	09:40	49.99999975
T	D	09:45	52.99999978
T	D	09:50	45.99999982
T	D	09:55	25.99999989
T	D	10:00	69.99999971
T	D	10:05	7.99999998
T	D	10:10	28.99999988
T	D	10:15	40.99999982
T	D	10:20	64.99999971
T	D	10:25	22.99999989
T	D	10:30	8.99999997
T	D	10:35	43.99999981
T	D	10:40	8.99999997
T	D	10:45	25.99999989
T	D	10:50	14.99999994
T	D	10:55	32.99999984
T	D	11:00	16.99999991
T	D	11:05	16.99999993
T	D	11:10	12.99999992
T	D	11:15	19.99999989
T	D	11:20	24.99999985
T	D	11:25	23.99999987
T	D	11:30	6.99999997
T	D	11:35	16.99999990
T	D	11:40	29.99999984
T	D	11:45	28.99999985
T	D	11:50	36.99999983
T	D	11:55	25.99999989
T	D	12:00	43.99999981
T	D	12:05	18.99999993
T	D	12:10	51.99999975
T	D	12:15	49.99999979
T	D	12:20	19.99999992
T	D	12:25	44.99999979
T	D	12:30	51.99999978
T	D	12:35	56.99999976
T	D	12:40	23.99999989
T	D	12:45	17.99999993
T	D	12:50	24.99999989
T	D	12:55	30.99999986
T	D	13:00	36.99999984
T	D	13:05	3.99999998
T	D	13:10	22.99999989
T	D	13:15	26.99999986
T	D	13:20	45.99999983
T	D	13:25	9.99999996
T	D	13:30	7.99999996
T	D	13:35	19.99999990
T	D	13:40	34.99999983
T	D	13:45	28.99999986
T	D	13:50	12.99999993
T	D	13:55	10.99999996
T	D	14:00	48.99999983
T	D	14:05	20.99999990
T	D	14:10	17.99999993
T	D	14:15	32.99999987
T	D	14:20	59.99999976
T	D	14:25	52.99999976
T	D	14:30	38.99999983
T	D	14:35	15.99999994
T	D	14:40	45.99999983
T	D	14:45	40.99999983
T	D	14:50	17.99999993
T	D	14:55	45.99999980
T	D	15:00	20.99999990
T	D	15:05	16.99999994
T	D	15:10	19.99999991
T	D	15:15	20.99999991
T	D	15:20	29.99999986
T	D	15:25	15.99999992
T	D	15:30	11.99999994
T	D	15:35	15.99999993
T	D	15:40	3.99999998
T	D	15:45	6.99999997
T	D	15:50	22.99999990
T	D	15:55	10.99999994
T	D	16:00	27.99999985
T	D	16:05	14.99999992
T	D	16:10	14.99999992
T	D	16:15	13.99999993
T	D	16:20	60.99999975
T	D	16:25	26.99999988
T	D	16:30	44.99999977
T	D	16:35	29.99999988
T	D	16:40	46.99999980
T	D	16:45	30.99999984
T	D	16:50	39.99999982
T	D	16:55	40.99999980
T	D	17:00	48.99999978
T	D	17:05	7.99999996
T	D	17:10	16.99999992
T	D	17:15	42.99999981
T	D	17:20	32.99999984
T	D	17:25	12.99999994
T	D	17:30	18.99999990
T	D	17:35	16.99999992
T	D	17:40	25.99999987
T	D	17:45	24.99999982
T	D	17:50	30.99999980
T	D	17:55	10.99999993
T	D	18:00	10.99999992
T	D	18:05	8.99999996
T	D	18:10	2.99999998
T	D	18:15	14.99999992
T	D	18:20	20.99999990
T	D	18:25	6.99999996
T	D	18:30	19.99999990
T	D	18:35	25.99999988
T	D	18:40	13.99999993
T	D	18:45	22.99999989
T	D	18:50	28.99999987
T	D	18:55	23.99999990
T	E	19:00	19.99999991
T	E	19:05	17.99999992
T	E	19:10	9.99999996
T	E	19:15	16.99999991
T	E	19:20	15.99999993
T	E	19:25	20.99999991
T	E	19:30	11.99999994
T	E	19:35	6.99999998
T	E	19:40	1.99999999
T	E	19:45	26.99999987
T	E	19:50	20.99999990
T	E	19:55	2.99999998
T	E	20:00	26.99999987
T	E	20:05	1.00000000
T	E	20:10	5.99999998
T	E	20:15	22.99999989
T	E	20:20	11.99999994
T	E	20:25	27.99999986
T	E	20:30	41.99999980
T	E	20:35	84.99999957
T	E	20:40	1.00000000
T	E	20:45	48.99999979
T	E	20:50	47.99999980
