


2018-10-02 07:50:33
EENHEID Lden
GRONDINVLOED JA
TELLINGEN
DEMPING-LANDING   0.00
DEMPING-START   0.00
MINDBA  20.00
TIJDSTAP   2.00
X-ONDER     84000
X-BOVEN    155000
X-STAP       250
NX   285
Y-ONDER    450000
Y-BOVEN    526000
Y-STAP       250
NY   305
NVLB    499999
NEFF         0
NLOS         0
NWEG         0
 3.358236E+01 3.357863E+01 3.357222E+01 3.356339E+01 3.355299E+01 3.354153E+01 3.352943E+01 3.351704E+01 3.350453E+01
 3.349193E+01 3.347937E+01 3.346705E+01 3.345502E+01 3.344340E+01 3.343226E+01 3.342156E+01 3.341124E+01 3.340144E+01
 3.339211E+01 3.338295E+01 3.337390E+01 3.336437E+01 3.335343E+01 3.334053E+01 3.332631E+01 3.331190E+01 3.329802E+01
 3.328543E+01 3.327519E+01 3.326759E+01 3.326220E+01 3.325871E+01 3.325835E+01 3.326046E+01 3.326592E+01 3.327206E+01
 3.327240E+01 3.326563E+01 3.325744E+01 3.324979E+01 3.324370E+01 3.323975E+01 3.323701E+01 3.323451E+01 3.323061E+01
 3.322436E+01 3.321442E+01 3.320166E+01 3.318847E+01 3.317587E+01 3.316454E+01 3.315411E+01 3.314402E+01 3.313406E+01
 3.312419E+01 3.311408E+01 3.310310E+01 3.309138E+01 3.307790E+01 3.306196E+01 3.304373E+01 3.302495E+01 3.300556E+01
 3.298510E+01 3.296394E+01 3.294194E+01 3.291961E+01 3.289627E+01 3.287036E+01 3.284099E+01 3.280941E+01 3.277668E+01
 3.274382E+01 3.271142E+01 3.267934E+01 3.264710E+01 3.261438E+01 3.258053E+01 3.254574E+01 3.251049E+01 3.247525E+01
 3.243991E+01 3.240511E+01 3.237122E+01 3.233809E+01 3.230525E+01 3.227202E+01 3.223876E+01 3.220566E+01 3.217163E+01
 3.213770E+01 3.211521E+01 3.209068E+01 3.206398E+01 3.203502E+01 3.200390E+01 3.197072E+01 3.193550E+01 3.189859E+01
 3.186049E+01 3.182195E+01 3.178365E+01 3.174624E+01 3.171033E+01 3.167661E+01 3.164595E+01 3.161862E+01 3.159460E+01
 3.157401E+01 3.155737E+01 3.154797E+01 3.154455E+01 3.154520E+01 3.154981E+01 3.155799E+01 3.156864E+01 3.158046E+01
 3.159106E+01 3.160437E+01 3.161925E+01 3.163512E+01 3.165210E+01 3.167030E+01 3.168947E+01 3.170977E+01 3.173097E+01
 3.175274E+01 3.177461E+01 3.179640E+01 3.181760E+01 3.183787E+01 3.185716E+01 3.187524E+01 3.189207E+01 3.190731E+01
 3.192102E+01 3.193301E+01 3.194267E+01 3.194976E+01 3.195425E+01 3.195598E+01 3.195504E+01 3.195118E+01 3.194415E+01
 3.193389E+01 3.192027E+01 3.190277E+01 3.188121E+01 3.185593E+01 3.182699E+01 3.179425E+01 3.175744E+01 3.171666E+01
 3.167160E+01 3.162211E+01 3.156836E+01 3.151099E+01 3.145208E+01 3.138978E+01 3.132407E+01 3.125510E+01 3.118328E+01
 3.110929E+01 3.103344E+01 3.095587E+01 3.087704E+01 3.079702E+01 3.071599E+01 3.063411E+01 3.055128E+01 3.046748E+01
 3.038261E+01 3.029647E+01 3.020877E+01 3.011974E+01 3.002937E+01 2.993762E+01 2.984438E+01 2.974953E+01 2.965300E+01
 2.955453E+01 2.945516E+01 2.935472E+01 2.925282E+01 2.914946E+01 2.904442E+01 2.893762E+01 2.882871E+01 2.871772E+01
 2.860467E+01 2.848987E+01 2.837357E+01 2.825574E+01 2.813718E+01 2.801792E+01 2.789831E+01 2.777813E+01 2.765773E+01
 2.753724E+01 2.741684E+01 2.729658E+01 2.717659E+01 2.705706E+01 2.694039E+01 2.682989E+01 2.672245E+01 2.661583E+01
 2.651007E+01 2.640545E+01 2.630258E+01 2.620120E+01 2.610095E+01 2.600156E+01
 3.276823E+01 3.282749E+01 3.288439E+01 3.293643E+01 3.298472E+01 3.302964E+01 3.306989E+01 3.310472E+01 3.313377E+01
 3.315618E+01 3.317087E+01 3.317725E+01 3.317463E+01 3.316261E+01 3.314092E+01 3.310934E+01 3.306778E+01 3.301613E+01
 3.295437E+01 3.288241E+01 3.280030E+01 3.270833E+01 3.260695E+01 3.249692E+01 3.237923E+01 3.225466E+01 3.212515E+01
 3.199220E+01 3.185626E+01 3.171920E+01 3.157941E+01 3.143708E+01 3.130025E+01 3.117467E+01 3.106308E+01 3.096722E+01
 3.088853E+01 3.083218E+01 3.081370E+01 3.085474E+01 3.091897E+01 3.100226E+01 3.110322E+01 3.122062E+01 3.135318E+01
 3.149898E+01 3.165610E+01 3.182265E+01 3.199619E+01 3.217323E+01 3.235092E+01 3.252800E+01 3.270262E+01 3.287262E+01
 3.303600E+01 3.319119E+01 3.333694E+01 3.347236E+01 3.359668E+01 3.370871E+01 3.380845E+01 3.389635E+01 3.397379E+01
 3.404092E+01 3.409845E+01 3.414670E+01 3.418612E+01 3.421673E+01 3.423835E+01 3.425150E+01 3.425805E+01 3.425963E+01
 3.425734E+01 3.425181E+01 3.424337E+01 3.423306E+01 3.422152E+01 3.420922E+01 3.419627E+01 3.418288E+01 3.416929E+01
 3.415546E+01 3.414180E+01 3.412830E+01 3.411495E+01 3.410181E+01 3.408896E+01 3.407640E+01 3.406416E+01 3.405219E+01
 3.404034E+01 3.402847E+01 3.401643E+01 3.400386E+01 3.398995E+01 3.397398E+01 3.395622E+01 3.393790E+01 3.391979E+01
 3.390215E+01 3.388575E+01 3.387160E+01 3.386005E+01 3.385089E+01 3.384405E+01 3.383901E+01 3.383712E+01 3.383636E+01
 3.383127E+01 3.382043E+01 3.380820E+01 3.379672E+01 3.378710E+01 3.377939E+01 3.377198E+01 3.376412E+01 3.375458E+01
 3.374191E+01 3.372626E+01 3.371058E+01 3.369541E+01 3.368119E+01 3.366783E+01 3.365487E+01 3.364206E+01 3.362924E+01
 3.361574E+01 3.360122E+01 3.358566E+01 3.356917E+01 3.355083E+01 3.353013E+01 3.350806E+01 3.348591E+01 3.346282E+01
 3.343879E+01 3.341377E+01 3.338776E+01 3.336076E+01 3.333271E+01 3.330220E+01 3.326832E+01 3.323172E+01 3.319322E+01
 3.315374E+01 3.311419E+01 3.307457E+01 3.303488E+01 3.299493E+01 3.295459E+01 3.291373E+01 3.287169E+01 3.282832E+01
 3.278397E+01 3.274024E+01 3.269757E+01 3.265585E+01 3.261452E+01 3.257247E+01 3.253040E+01 3.248819E+01 3.244534E+01
 3.240118E+01 3.235576E+01 3.232312E+01 3.228861E+01 3.225208E+01 3.221356E+01 3.217304E+01 3.213110E+01 3.208833E+01
 3.204516E+01 3.200262E+01 3.196176E+01 3.192303E+01 3.188670E+01 3.185304E+01 3.182218E+01 3.179467E+01 3.177062E+01
 3.175013E+01 3.173346E+01 3.172585E+01 3.172323E+01 3.172512E+01 3.172992E+01 3.173682E+01 3.174395E+01 3.175189E+01
 3.176114E+01 3.177113E+01 3.178400E+01 3.179892E+01 3.181562E+01 3.183415E+01 3.185413E+01 3.187534E+01 3.189741E+01
 3.191993E+01 3.194263E+01 3.196491E+01 3.198666E+01 3.200770E+01 3.202777E+01 3.204677E+01 3.206436E+01 3.208059E+01
 3.209525E+01 3.210764E+01 3.211753E+01 3.212483E+01 3.212949E+01 3.213130E+01 3.213010E+01 3.212578E+01 3.211808E+01
 3.210691E+01 3.209168E+01 3.207229E+01 3.204917E+01 3.202231E+01 3.199149E+01 3.195667E+01 3.191773E+01 3.187434E+01
 3.182652E+01 3.177418E+01 3.171768E+01 3.165809E+01 3.159531E+01 3.152887E+01 3.145860E+01 3.138501E+01 3.130872E+01
 3.122997E+01 3.114894E+01 3.106605E+01 3.098157E+01 3.089576E+01 3.080891E+01 3.072094E+01 3.063196E+01 3.054201E+01
 3.045114E+01 3.035905E+01 3.026572E+01 3.017132E+01 3.007584E+01 2.997906E+01 2.988092E+01 2.978143E+01 2.968084E+01
 2.957967E+01 2.947720E+01 2.937365E+01 2.926905E+01 2.916302E+01 2.905558E+01 2.894664E+01 2.883611E+01 2.872397E+01
 2.861020E+01 2.849481E+01 2.837798E+01 2.826021E+01 2.814181E+01 2.802287E+01 2.790329E+01 2.778342E+01 2.766355E+01
 2.754392E+01 2.742426E+01 2.730528E+01 2.718875E+01 2.707477E+01 2.696653E+01 2.685889E+01 2.675221E+01 2.664617E+01
 2.654148E+01 2.643849E+01 2.633701E+01 2.623678E+01 2.613746E+01 2.603872E+01
 3.286067E+01 3.292149E+01 3.298034E+01 3.303540E+01 3.308590E+01 3.313322E+01 3.317661E+01 3.321496E+01 3.324781E+01
 3.327457E+01 3.329431E+01 3.330603E+01 3.330922E+01 3.330326E+01 3.328780E+01 3.326260E+01 3.322756E+01 3.318249E+01
 3.312740E+01 3.306230E+01 3.298719E+01 3.290225E+01 3.280780E+01 3.270456E+01 3.259346E+01 3.247572E+01 3.235260E+01
 3.222590E+01 3.209700E+01 3.196681E+01 3.183606E+01 3.170465E+01 3.157440E+01 3.145501E+01 3.135013E+01 3.126206E+01
 3.119214E+01 3.115145E+01 3.115876E+01 3.121716E+01 3.129681E+01 3.139638E+01 3.151410E+01 3.164857E+01 3.179829E+01
 3.196108E+01 3.213555E+01 3.231955E+01 3.250961E+01 3.270315E+01 3.289921E+01 3.309522E+01 3.328824E+01 3.347521E+01
 3.365385E+01 3.382262E+01 3.398036E+01 3.412595E+01 3.425865E+01 3.437783E+01 3.448384E+01 3.457708E+01 3.465836E+01
 3.472827E+01 3.478765E+01 3.483736E+01 3.487806E+01 3.490953E+01 3.493149E+01 3.494537E+01 3.495276E+01 3.495473E+01
 3.495194E+01 3.494481E+01 3.493488E+01 3.492337E+01 3.491079E+01 3.489733E+01 3.488315E+01 3.486844E+01 3.485352E+01
 3.483848E+01 3.482345E+01 3.480830E+01 3.479298E+01 3.477762E+01 3.476198E+01 3.474608E+01 3.472987E+01 3.471331E+01
 3.469668E+01 3.468010E+01 3.466349E+01 3.464680E+01 3.462964E+01 3.461142E+01 3.459173E+01 3.457088E+01 3.454960E+01
 3.452812E+01 3.450695E+01 3.448697E+01 3.446892E+01 3.445330E+01 3.443995E+01 3.442796E+01 3.441901E+01 3.441147E+01
 3.440059E+01 3.438526E+01 3.436862E+01 3.435307E+01 3.433935E+01 3.432713E+01 3.431470E+01 3.430158E+01 3.428639E+01
 3.426869E+01 3.425077E+01 3.423358E+01 3.421669E+01 3.420041E+01 3.418443E+01 3.416871E+01 3.415289E+01 3.413629E+01
 3.411859E+01 3.409996E+01 3.408037E+01 3.405963E+01 3.403679E+01 3.401164E+01 3.398536E+01 3.395855E+01 3.393083E+01
 3.390247E+01 3.387329E+01 3.384288E+01 3.381115E+01 3.377785E+01 3.374188E+01 3.370268E+01 3.366015E+01 3.361477E+01
 3.356777E+01 3.352024E+01 3.347273E+01 3.342518E+01 3.337725E+01 3.332891E+01 3.328017E+01 3.323091E+01 3.318089E+01
 3.312959E+01 3.307698E+01 3.302406E+01 3.297174E+01 3.291961E+01 3.286727E+01 3.281476E+01 3.276220E+01 3.270921E+01
 3.265496E+01 3.259938E+01 3.254535E+01 3.250290E+01 3.245902E+01 3.241388E+01 3.236755E+01 3.232064E+01 3.227387E+01
 3.222789E+01 3.218337E+01 3.214077E+01 3.210047E+01 3.206291E+01 3.202835E+01 3.199696E+01 3.196939E+01 3.194558E+01
 3.192713E+01 3.191639E+01 3.191066E+01 3.190801E+01 3.190790E+01 3.190915E+01 3.191092E+01 3.191282E+01 3.191871E+01
 3.192659E+01 3.193555E+01 3.194793E+01 3.196304E+01 3.198046E+01 3.199975E+01 3.202045E+01 3.204237E+01 3.206513E+01
 3.208826E+01 3.211110E+01 3.213383E+01 3.215625E+01 3.217806E+01 3.219886E+01 3.221857E+01 3.223695E+01 3.225387E+01
 3.226861E+01 3.228100E+01 3.229084E+01 3.229810E+01 3.230262E+01 3.230409E+01 3.230240E+01 3.229739E+01 3.228876E+01
 3.227583E+01 3.225885E+01 3.223809E+01 3.221339E+01 3.218454E+01 3.215165E+01 3.211448E+01 3.207290E+01 3.202687E+01
 3.197631E+01 3.192071E+01 3.186071E+01 3.179841E+01 3.173146E+01 3.166094E+01 3.158674E+01 3.150920E+01 3.142846E+01
 3.134483E+01 3.125868E+01 3.117037E+01 3.108041E+01 3.098890E+01 3.089597E+01 3.080189E+01 3.070688E+01 3.061100E+01
 3.051416E+01 3.041609E+01 3.031722E+01 3.021751E+01 3.011672E+01 3.001506E+01 2.991236E+01 2.980979E+01 2.970594E+01
 2.960118E+01 2.949562E+01 2.938913E+01 2.928162E+01 2.917301E+01 2.906329E+01 2.895236E+01 2.884037E+01 2.872714E+01
 2.861259E+01 2.849688E+01 2.838009E+01 2.826276E+01 2.814460E+01 2.802587E+01 2.790669E+01 2.778768E+01 2.766887E+01
 2.755127E+01 2.743516E+01 2.731934E+01 2.720941E+01 2.710106E+01 2.699345E+01 2.688671E+01 2.678102E+01 2.667641E+01
 2.657340E+01 2.647192E+01 2.637163E+01 2.627226E+01 2.617345E+01 2.607520E+01
 3.295400E+01 3.301505E+01 3.307617E+01 3.313402E+01 3.318671E+01 3.323620E+01 3.328239E+01 3.332397E+01 3.336050E+01
 3.339130E+01 3.341563E+01 3.343255E+01 3.344126E+01 3.344121E+01 3.343187E+01 3.341302E+01 3.338447E+01 3.334610E+01
 3.329778E+01 3.323950E+01 3.317136E+01 3.309356E+01 3.300627E+01 3.291006E+01 3.280589E+01 3.269502E+01 3.257869E+01
 3.245832E+01 3.233604E+01 3.221313E+01 3.209090E+01 3.196860E+01 3.184901E+01 3.173634E+01 3.163868E+01 3.155884E+01
 3.149837E+01 3.147377E+01 3.151068E+01 3.158428E+01 3.168014E+01 3.179652E+01 3.193146E+01 3.208374E+01 3.225145E+01
 3.243268E+01 3.262541E+01 3.282707E+01 3.303534E+01 3.324880E+01 3.346521E+01 3.368085E+01 3.389217E+01 3.409597E+01
 3.428983E+01 3.447219E+01 3.464148E+01 3.479653E+01 3.493724E+01 3.506345E+01 3.517577E+01 3.527443E+01 3.535945E+01
 3.543245E+01 3.549368E+01 3.554405E+01 3.558478E+01 3.561602E+01 3.563837E+01 3.565305E+01 3.566108E+01 3.566331E+01
 3.565996E+01 3.565200E+01 3.564111E+01 3.562821E+01 3.561407E+01 3.559909E+01 3.558357E+01 3.556760E+01 3.555162E+01
 3.553555E+01 3.551870E+01 3.550107E+01 3.548287E+01 3.546375E+01 3.544341E+01 3.542193E+01 3.539962E+01 3.537702E+01
 3.535444E+01 3.533173E+01 3.530916E+01 3.528688E+01 3.526498E+01 3.524354E+01 3.522207E+01 3.519983E+01 3.517735E+01
 3.515412E+01 3.512968E+01 3.510511E+01 3.508160E+01 3.506009E+01 3.504101E+01 3.502263E+01 3.500657E+01 3.499215E+01
 3.497550E+01 3.495554E+01 3.493458E+01 3.491474E+01 3.489647E+01 3.487941E+01 3.486220E+01 3.484407E+01 3.482392E+01
 3.480321E+01 3.478385E+01 3.476573E+01 3.474734E+01 3.472834E+01 3.470937E+01 3.469044E+01 3.467070E+01 3.464989E+01
 3.462821E+01 3.460574E+01 3.458257E+01 3.455814E+01 3.453129E+01 3.450232E+01 3.447206E+01 3.444077E+01 3.440837E+01
 3.437502E+01 3.434057E+01 3.430484E+01 3.426741E+01 3.422800E+01 3.418578E+01 3.414015E+01 3.409044E+01 3.403763E+01
 3.398273E+01 3.392671E+01 3.387043E+01 3.381425E+01 3.375819E+01 3.370205E+01 3.364540E+01 3.358770E+01 3.352815E+01
 3.346691E+01 3.340523E+01 3.334287E+01 3.327934E+01 3.321572E+01 3.315212E+01 3.308895E+01 3.302615E+01 3.296283E+01
 3.289889E+01 3.283419E+01 3.276876E+01 3.271067E+01 3.266087E+01 3.261070E+01 3.256027E+01 3.250984E+01 3.245992E+01
 3.241105E+01 3.236372E+01 3.231868E+01 3.227651E+01 3.223750E+01 3.220202E+01 3.217024E+01 3.214267E+01 3.212268E+01
 3.210910E+01 3.209927E+01 3.209244E+01 3.208739E+01 3.208297E+01 3.207921E+01 3.207593E+01 3.207634E+01 3.208168E+01
 3.208919E+01 3.209944E+01 3.211250E+01 3.212858E+01 3.214679E+01 3.216665E+01 3.218799E+01 3.221037E+01 3.223335E+01
 3.225654E+01 3.227988E+01 3.230322E+01 3.232616E+01 3.234841E+01 3.236980E+01 3.239003E+01 3.240893E+01 3.242570E+01
 3.244011E+01 3.245216E+01 3.246183E+01 3.246888E+01 3.247304E+01 3.247414E+01 3.247192E+01 3.246576E+01 3.245546E+01
 3.244106E+01 3.242280E+01 3.240035E+01 3.237366E+01 3.234277E+01 3.230742E+01 3.226762E+01 3.222313E+01 3.217393E+01
 3.211996E+01 3.206081E+01 3.199765E+01 3.193177E+01 3.186127E+01 3.178680E+01 3.170867E+01 3.162682E+01 3.154155E+01
 3.145310E+01 3.136196E+01 3.126854E+01 3.117304E+01 3.107566E+01 3.097686E+01 3.087694E+01 3.077600E+01 3.067421E+01
 3.057142E+01 3.046772E+01 3.036336E+01 3.025836E+01 3.015272E+01 3.004731E+01 2.994157E+01 2.983486E+01 2.972753E+01
 2.961953E+01 2.951088E+01 2.940154E+01 2.929140E+01 2.918041E+01 2.906860E+01 2.895599E+01 2.884263E+01 2.872830E+01
 2.861317E+01 2.849732E+01 2.838086E+01 2.826365E+01 2.814592E+01 2.802771E+01 2.790969E+01 2.779398E+01 2.767876E+01
 2.756351E+01 2.745033E+01 2.734183E+01 2.723376E+01 2.712640E+01 2.701997E+01 2.691470E+01 2.681026E+01 2.670737E+01
 2.660574E+01 2.650549E+01 2.640609E+01 2.630734E+01 2.620909E+01 2.611131E+01
 3.304793E+01 3.310903E+01 3.317101E+01 3.323167E+01 3.328726E+01 3.333872E+01 3.338727E+01 3.343182E+01 3.347168E+01
 3.350643E+01 3.353507E+01 3.355688E+01 3.357092E+01 3.357661E+01 3.357338E+01 3.356077E+01 3.353865E+01 3.350692E+01
 3.346542E+01 3.341414E+01 3.335310E+01 3.328246E+01 3.320246E+01 3.311352E+01 3.301651E+01 3.291260E+01 3.280305E+01
 3.268935E+01 3.257341E+01 3.245754E+01 3.234280E+01 3.222989E+01 3.212094E+01 3.201725E+01 3.192702E+01 3.185552E+01
 3.180508E+01 3.179810E+01 3.186320E+01 3.195255E+01 3.206490E+01 3.219824E+01 3.235107E+01 3.252178E+01 3.270827E+01
 3.290816E+01 3.311932E+01 3.333976E+01 3.356818E+01 3.380248E+01 3.403929E+01 3.427389E+01 3.450277E+01 3.472240E+01
 3.493041E+01 3.512479E+01 3.530401E+01 3.546745E+01 3.561532E+01 3.574756E+01 3.586489E+01 3.596769E+01 3.605625E+01
 3.613140E+01 3.619442E+01 3.624607E+01 3.628733E+01 3.631889E+01 3.634221E+01 3.635781E+01 3.636648E+01 3.636869E+01
 3.636507E+01 3.635734E+01 3.634659E+01 3.633356E+01 3.631871E+01 3.630272E+01 3.628606E+01 3.626899E+01 3.625132E+01
 3.623300E+01 3.621402E+01 3.619412E+01 3.617252E+01 3.614854E+01 3.612299E+01 3.609672E+01 3.606985E+01 3.604206E+01
 3.601297E+01 3.598314E+01 3.595374E+01 3.592500E+01 3.589707E+01 3.587025E+01 3.584448E+01 3.581901E+01 3.579392E+01
 3.576942E+01 3.574390E+01 3.571637E+01 3.568860E+01 3.566240E+01 3.563818E+01 3.561473E+01 3.559224E+01 3.557063E+01
 3.554798E+01 3.552359E+01 3.549880E+01 3.547467E+01 3.545185E+01 3.542991E+01 3.540756E+01 3.538413E+01 3.535986E+01
 3.533698E+01 3.531624E+01 3.529627E+01 3.527562E+01 3.525375E+01 3.523110E+01 3.520781E+01 3.518368E+01 3.515884E+01
 3.513326E+01 3.510714E+01 3.508028E+01 3.505175E+01 3.502094E+01 3.498855E+01 3.495475E+01 3.491945E+01 3.488287E+01
 3.484492E+01 3.480531E+01 3.476376E+01 3.471990E+01 3.467404E+01 3.462606E+01 3.457481E+01 3.451917E+01 3.445915E+01
 3.439602E+01 3.433097E+01 3.426510E+01 3.419944E+01 3.413369E+01 3.406745E+01 3.400079E+01 3.393338E+01 3.386442E+01
 3.379286E+01 3.372012E+01 3.364685E+01 3.357359E+01 3.350071E+01 3.342737E+01 3.335402E+01 3.328120E+01 3.320884E+01
 3.313644E+01 3.306434E+01 3.299213E+01 3.291973E+01 3.286295E+01 3.280811E+01 3.275312E+01 3.269848E+01 3.264493E+01
 3.259284E+01 3.254291E+01 3.249587E+01 3.245208E+01 3.241183E+01 3.237554E+01 3.234370E+01 3.232144E+01 3.230365E+01
 3.228914E+01 3.227717E+01 3.226680E+01 3.225744E+01 3.224876E+01 3.224073E+01 3.223636E+01 3.223899E+01 3.224429E+01
 3.225285E+01 3.226444E+01 3.227881E+01 3.229557E+01 3.231413E+01 3.233432E+01 3.235589E+01 3.237827E+01 3.240128E+01
 3.242482E+01 3.244862E+01 3.247227E+01 3.249557E+01 3.251827E+01 3.253995E+01 3.256036E+01 3.257874E+01 3.259490E+01
 3.260894E+01 3.262078E+01 3.263024E+01 3.263691E+01 3.264059E+01 3.264102E+01 3.263755E+01 3.262999E+01 3.261838E+01
 3.260281E+01 3.258292E+01 3.255870E+01 3.252985E+01 3.249633E+01 3.245810E+01 3.241522E+01 3.236758E+01 3.231483E+01
 3.225700E+01 3.219421E+01 3.212822E+01 3.205863E+01 3.198443E+01 3.190587E+01 3.182371E+01 3.173746E+01 3.164767E+01
 3.155465E+01 3.145873E+01 3.136001E+01 3.125901E+01 3.115610E+01 3.105174E+01 3.094613E+01 3.083939E+01 3.073182E+01
 3.062322E+01 3.051405E+01 3.040451E+01 3.029497E+01 3.018609E+01 3.007682E+01 2.996687E+01 2.985657E+01 2.974591E+01
