d_lt	d_runway	d_myear	d_den	d_period	total
L	22	2004	D		3069.87675200
L	22	2004	E		731.40014000
L	22	2004	N		11.23309000
L	22	2005	D		1933.70174000
L	22	2005	E		444.85159200
L	22	2005	N		6.12714000
L	22	2006	D		2369.53607000
L	22	2006	E		686.31383000
L	22	2006	N		5.10595000
L	22	2007	D		2694.15750200
L	22	2007	E		579.10860400
L	22	2007	N		31.65689000
L	22	2008	D		2574.92926000
L	22	2008	E		593.13545600
L	22	2008	N		7.14833000
L	22	2009	D		2111.04122600
L	22	2009	E		484.92831200
L	22	2009	N		2.04238000
L	22	2010	D		1347.57971000
L	22	2010	E		275.52745000
L	24	1971	D		104.19947200
L	24	1971	E		29.05562200
L	24	1971	N		7.14833000
L	24	1972	D		100.19180000
L	24	1972	E		28.05370400
L	24	1972	N		4.08476000
L	24	1973	D		96.18412800
L	24	1973	E		42.08055600
L	24	1973	N		7.14833000
L	24	1974	D		149.28578200
L	24	1974	E		43.08247400
L	24	1974	N		6.12714000
L	24	1975	D		97.18604600
L	24	1975	E		29.05562200
L	24	1975	N		3.06357000
L	24	1976	D		97.18604600
L	24	1976	E		19.03644200
L	24	1976	N		4.08476000
L	24	1977	D		125.23975000
L	24	1977	E		32.06137600
L	24	1977	N		5.10595000
L	24	1978	D		122.23399600
L	24	1978	E		27.05178600
L	24	1978	N		3.06357000
L	24	1979	D		118.22632400
L	24	1979	E		44.08439200
L	24	1979	N		3.06357000
L	24	1980	D		143.27427400
L	24	1980	E		33.06329400
L	24	1980	N		6.12714000
L	24	1981	D		167.32030600
L	24	1981	E		34.06521200
L	24	1981	N		7.14833000
L	24	1982	D		139.26660200
L	24	1982	E		39.07480200
L	24	1982	N		2.04238000
L	24	1983	D		132.25317600
L	24	1983	E		35.06713000
L	24	1983	N		9.19071000
L	24	1984	D		107.20522600
L	24	1984	E		33.06329400
L	24	1984	N		8.16952000
L	24	1985	D		172.32989600
L	24	1985	E		38.07288400
L	24	1985	N		7.14833000
L	24	1986	D		138.26468400
L	24	1986	E		30.05754000
L	24	1986	N		7.14833000
L	24	1987	D		153.29345400
L	24	1987	E		32.06137600
L	24	1987	N		7.14833000
L	24	1988	D		144.27619200
L	24	1988	E		45.08631000
L	24	1988	N		6.12714000
L	24	1989	D		138.26468400
L	24	1989	E		39.07480200
L	24	1989	N		4.08476000
L	24	1990	D		205.39319000
L	24	1990	E		47.09014600
L	24	1990	N		6.12714000
L	24	1991	D		146.28002800
L	24	1991	E		37.07096600
L	24	1991	N		5.10595000
L	24	1992	D		144.27619200
L	24	1992	E		38.07288400
L	24	1992	N		9.19071000
L	24	1993	D		146.28002800
L	24	1993	E		50.09590000
L	24	1993	N		5.10595000
L	24	1994	D		166.31838800
L	24	1994	E		46.08822800
L	24	1994	N		8.16952000
L	24	1995	D		128.24550400
L	24	1995	E		35.06713000
L	24	1995	N		3.06357000
L	24	1996	D		100.19180000
L	24	1996	E		27.05178600
L	24	1996	N		5.10595000
L	24	1997	D		96.18412800
L	24	1997	E		33.06329400
L	24	1997	N		4.08476000
L	24	1998	D		158.30304400
L	24	1998	E		46.08822800
L	24	1998	N		11.23309000
L	24	1999	D		177.33948600
L	24	1999	E		26.04986800
L	24	1999	N		9.19071000
L	24	2000	D		145.27811000
L	24	2000	E		25.04795000
L	24	2000	N		9.19071000
L	24	2001	D		137.26276600
L	24	2001	E		25.04795000
L	24	2001	N		5.10595000
L	24	2002	D		150.28770000
L	24	2002	E		34.06521200
L	24	2002	N		6.12714000
L	24	2003	D		122.23399600
L	24	2003	E		32.06137600
L	24	2003	N		3.06357000
L	24	2004	D		144.27619200
L	24	2004	E		42.08055600
L	24	2004	N		11.23309000
L	24	2005	D		123.23591400
L	24	2005	E		29.05562200
L	24	2005	N		4.08476000
L	24	2006	D		139.26660200
L	24	2006	E		34.06521200
L	24	2006	N		5.10595000
L	24	2007	D		153.29345400
L	24	2007	E		32.06137600
L	24	2007	N		5.10595000
L	24	2008	D		141.27043800
L	24	2008	E		39.07480200
L	24	2008	N		6.12714000
L	24	2009	D		131.25125800
L	24	2009	E		29.05562200
L	24	2009	N		3.06357000
L	24	2010	D		99.18988200
L	24	2010	E		34.06521200
L	24	2010	N		4.08476000
L	27	1971	D		15751.15287800
L	27	1971	E		4665.93212600
L	27	1971	N		1257.08489000
L	27	1972	D		15522.71557400
L	27	1972	E		4448.51592000
L	27	1972	N		1222.36443000
L	27	1973	D		22768.58655000
L	27	1973	E		7183.75206000
L	27	1973	N		2027.06215000
L	27	1974	D		21984.08475600
L	27	1974	E		7644.63434000
L	27	1974	N		1818.73939000
L	27	1975	D		16610.79852200
L	27	1975	E		5481.49337800
L	27	1975	N		1476.64074000
L	27	1976	D		18489.39477200
L	27	1976	E		5503.53557400
L	27	1976	N		1483.78907000
L	27	1977	D		18860.10443200
L	27	1977	E		5788.08028600
L	27	1977	N		1711.51444000
L	27	1978	D		20617.46860400
L	27	1978	E		6025.53485200
L	27	1978	N		1726.83229000
L	27	1979	D		20817.85220400
L	27	1979	E		5831.16276000
L	27	1979	N		1469.49241000
L	27	1980	D		20592.42065400
L	27	1980	E		6500.44398400
L	27	1980	N		1661.47613000
L	27	1981	D		21805.74335200
L	27	1981	E		7331.03400600
L	27	1981	N		1919.83720000
L	27	1982	D		18790.97209000
L	27	1982	E		5504.53749200
L	27	1982	N		1785.04012000
L	27	1983	D		21983.08283800
L	27	1983	E		6869.14980800
L	27	1983	N		2089.35474000
L	27	1984	D		19875.04736600
L	27	1984	E		6147.76884800
L	27	1984	N		1808.52749000
L	27	1985	D		21127.44486600
L	27	1985	E		5998.48306600
L	27	1985	N		1652.28542000
L	27	1986	D		21791.71650000
L	27	1986	E		6821.05774400
L	27	1986	N		1958.64242000
L	27	1987	D		19554.43360600
L	27	1987	E		6136.74775000
L	27	1987	N		1525.65786000
L	27	1988	D		22788.62491000
L	27	1988	E		7374.11648000
L	27	1988	N		2118.96925000
L	27	1989	D		20199.66879800
L	27	1989	E		5540.60654000
L	27	1989	N		1706.40849000
L	27	1990	D		24761.40145200
L	27	1990	E		7538.43103200
L	27	1990	N		2223.13063000
L	27	1991	D		19996.27944400
L	27	1991	E		6063.60773600
L	27	1991	N		1806.48511000
L	27	1992	D		22013.14037800
L	27	1992	E		6619.67222600
L	27	1992	N		2431.45339000
L	27	1993	D		21135.46021000
L	27	1993	E		6827.06925200
L	27	1993	N		1924.94315000
L	27	1994	D		25589.98763800
L	27	1994	E		7125.64081600
L	27	1994	N		2758.23419000
L	27	1995	D		23002.03344400
L	27	1995	E		6300.06038400
L	27	1995	N		2194.53731000
L	27	1996	D		17188.90520800
L	27	1996	E		5242.03497600
L	27	1996	N		1479.70431000
L	27	1997	D		18385.19530000
L	27	1997	E		6372.19848000
L	27	1997	N		1372.47936000
L	27	1998	D		24461.82797000
L	27	1998	E		7577.50583400
L	27	1998	N		2159.81685000
L	27	1999	D		21808.74910600
L	27	1999	E		6436.32123200
L	27	1999	N		1699.26016000
L	27	2000	D		22348.78290800
L	27	2000	E		6343.14285800
L	27	2000	N		1655.34899000
L	27	2001	D		23325.65295800
L	27	2001	E		6452.35192000
L	27	2001	N		1655.34899000
L	27	2002	D		19451.23605200
L	27	2002	E		5797.09754800
L	27	2002	N		1800.35797000
L	27	2003	D		18733.86276400
L	27	2003	E		5652.82135600
L	27	2003	N		1237.68228000
L	27	2004	D		23527.03847600
L	27	2004	E		7064.52381800
L	27	2004	N		2036.25286000
L	27	2005	D		22545.15883600
L	27	2005	E		5984.45621400
L	27	2005	N		1681.89993000
L	27	2006	D		20544.32859000
L	27	2006	E		5782.06877800
L	27	2006	N		1492.97978000
L	27	2007	D		22793.63450000
L	27	2007	E		6748.91964800
L	27	2007	N		1900.43459000
L	27	2008	D		21081.35663800
L	27	2008	E		5187.93140400
L	27	2008	N		1743.17133000
L	27	2009	D		19951.19313400
L	27	2009	E		6027.53868800
L	27	2009	N		1300.99606000
L	27	2010	D		19216.78724000
L	27	2010	E		6240.94722200
L	27	2010	N		1237.68228000
L	36C	1971	D		9205.62258400
L	36C	1971	E		2767.29751600
L	36C	1971	N		1144.75399000
L	36C	1972	D		9294.79328600
L	36C	1972	E		2242.29248400
L	36C	1972	N		1106.96996000
L	36C	1973	D		12217.38809200
L	36C	1973	E		3274.26802400
L	36C	1973	N		1560.37832000
L	36C	1974	D		10433.97405200
L	36C	1974	E		2866.48739800
L	36C	1974	N		1073.27069000
L	36C	1975	D		9433.05797000
L	36C	1975	E		3410.52887200
L	36C	1975	N		1016.08405000
L	36C	1976	D		9681.53363400
L	36C	1976	E		2733.23230400
L	36C	1976	N		1347.97080000
L	36C	1977	D		9287.77986000
L	36C	1977	E		2617.00981600
L	36C	1977	N		1105.94877000
L	36C	1978	D		11954.88557600
L	36C	1978	E		3206.13760000
L	36C	1978	N		1393.92435000
L	36C	1979	D		10076.28932600
L	36C	1979	E		2964.67536200
L	36C	1979	N		979.32121000
L	36C	1980	D		11220.47968200
L	36C	1980	E		3403.51544600
L	36C	1980	N		1492.97978000
L	36C	1981	D		12962.81508400
L	36C	1981	E		3437.58065800
L	36C	1981	N		1343.88604000
