d_lt	d_runway	d_myear	d_den	d_period	total
L	04	1971	D	S	3.00000000
L	04	1971	E	S	3.00000000
L	04	1972	D	S	5.00000000
L	04	1973	D	S	5.00000000
L	04	1973	E	S	4.00000000
L	04	1974	D	S	1.00000000
L	04	1975	D	S	8.00000000
L	04	1976	D	S	3.00000000
L	04	1976	E	S	2.00000000
L	04	1977	D	S	3.00000000
L	04	1978	D	S	7.00000000
L	04	1979	D	S	6.00000000
L	04	1980	D	S	4.00000000
L	04	1980	E	S	3.00000000
L	04	1981	D	S	6.00000000
L	04	1981	E	S	1.00000000
L	04	1982	D	S	2.00000000
L	04	1982	E	S	1.00000000
L	04	1983	D	S	3.00000000
L	04	1984	D	S	3.00000000
L	04	1984	E	S	1.00000000
L	04	1985	D	S	1.00000000
L	04	1986	D	S	4.00000000
L	04	1986	E	S	1.00000000
L	04	1987	D	S	2.00000000
L	04	1987	E	S	1.00000000
L	04	1988	D	S	4.00000000
L	04	1988	E	S	1.00000000
L	04	1989	D	S	4.00000000
L	04	1989	E	S	2.00000000
L	04	1990	D	S	5.00000000
L	04	1990	E	S	1.00000000
L	04	1991	D	S	2.00000000
L	04	1991	E	S	2.00000000
L	04	1992	D	S	4.00000000
L	04	1992	E	S	1.00000000
L	04	1993	D	S	4.00000000
L	04	1994	D	S	3.00000000
L	04	1994	E	S	1.00000000
L	04	1995	D	S	1.00000000
L	04	1995	E	S	3.00000000
L	04	1996	D	S	3.00000000
L	04	1996	E	S	2.00000000
L	04	1997	D	S	1.00000000
L	04	1997	E	S	1.00000000
L	04	1998	D	S	3.00000000
L	04	1999	D	S	2.00000000
L	04	1999	E	S	1.00000000
L	04	2000	D	S	7.00000000
L	04	2000	E	S	2.00000000
L	04	2001	D	S	7.00000000
L	04	2001	E	S	2.00000000
L	04	2002	D	S	3.00000000
L	04	2003	D	S	2.00000000
L	04	2004	D	S	2.00000000
L	04	2004	E	S	1.00000000
L	04	2005	D	S	2.00000000
L	04	2006	D	S	2.00000000
L	04	2007	D	S	4.00000000
L	04	2007	E	S	2.00000000
L	04	2008	D	S	1.00000000
L	04	2008	E	S	2.00000000
L	04	2009	D	S	1.00000000
L	04	2009	E	S	2.00000000
L	04	2010	D	S	5.00000000
L	04	2010	E	S	2.00000000
L	04	2011	D	S	5.00000000
L	04	2011	E	S	1.00000000
L	04	2012	E	S	1.00000000
L	04	2013	D	S	3.00000000
L	04	2014	D	S	1.00000000
L	04	2014	E	S	2.00000000
L	04	2015	D	S	3.00000000
L	04	2015	E	S	1.00000000
L	04	2016	D	S	2.00000000
L	04	2016	E	S	1.00000000
L	06	1971	D	D	3128.00000000
L	06	1971	D	L	16048.00000000
L	06	1971	D	O	2336.00000000
L	06	1971	D	S	14555.00000000
L	06	1971	E	L	4260.00000000
L	06	1971	E	N	831.00000000
L	06	1971	E	O	3355.00000000
L	06	1971	E	S	5034.00000000
L	06	1971	N	N	5921.00000000
L	06	1971	N	O	1926.00000000
L	06	1972	D	D	3444.00000000
L	06	1972	D	L	15067.00000000
L	06	1972	D	O	2334.00000000
L	06	1972	D	S	14461.00000000
L	06	1972	E	L	4375.00000000
L	06	1972	E	N	700.00000000
L	06	1972	E	O	3326.00000000
L	06	1972	E	S	4724.00000000
L	06	1972	N	N	6024.00000000
L	06	1972	N	O	1868.00000000
L	06	1973	D	D	3112.00000000
L	06	1973	D	L	14031.00000000
L	06	1973	D	O	2136.00000000
L	06	1973	D	S	12659.00000000
L	06	1973	E	L	4108.00000000
L	06	1973	E	N	809.00000000
L	06	1973	E	O	3161.00000000
L	06	1973	E	S	4763.00000000
L	06	1973	N	N	5898.00000000
L	06	1973	N	O	1772.00000000
L	06	1974	D	D	2812.00000000
L	06	1974	D	L	13139.00000000
L	06	1974	D	O	1900.00000000
L	06	1974	D	S	12147.00000000
L	06	1974	E	L	3699.00000000
L	06	1974	E	N	674.00000000
L	06	1974	E	O	2859.00000000
L	06	1974	E	S	3913.00000000
L	06	1974	N	N	5207.00000000
L	06	1974	N	O	1692.00000000
L	06	1975	D	D	3318.00000000
L	06	1975	D	L	15712.00000000
L	06	1975	D	O	2825.00000000
L	06	1975	D	S	14367.00000000
L	06	1975	E	L	4295.00000000
L	06	1975	E	N	796.00000000
L	06	1975	E	O	3555.00000000
L	06	1975	E	S	4682.00000000
L	06	1975	N	N	6264.00000000
L	06	1975	N	O	1955.00000000
L	06	1976	D	D	3184.00000000
L	06	1976	D	L	16464.00000000
L	06	1976	D	O	2909.00000000
L	06	1976	D	S	15510.00000000
L	06	1976	E	L	4440.00000000
L	06	1976	E	N	804.00000000
L	06	1976	E	O	3432.00000000
L	06	1976	E	S	5481.00000000
L	06	1976	N	N	6523.00000000
L	06	1976	N	O	1925.00000000
L	06	1977	D	D	2898.00000000
L	06	1977	D	L	13522.00000000
L	06	1977	D	O	1732.00000000
L	06	1977	D	S	12789.00000000
L	06	1977	E	L	3971.00000000
L	06	1977	E	N	712.00000000
L	06	1977	E	O	3052.00000000
L	06	1977	E	S	4146.00000000
L	06	1977	N	N	5304.00000000
L	06	1977	N	O	1867.00000000
L	06	1978	D	D	2719.00000000
L	06	1978	D	L	12410.00000000
L	06	1978	D	O	1647.00000000
L	06	1978	D	S	10457.00000000
L	06	1978	E	L	3414.00000000
L	06	1978	E	N	729.00000000
L	06	1978	E	O	3025.00000000
L	06	1978	E	S	3814.00000000
L	06	1978	N	N	5082.00000000
L	06	1978	N	O	1654.00000000
L	06	1979	D	D	2064.00000000
L	06	1979	D	L	11761.00000000
L	06	1979	D	O	2488.00000000
L	06	1979	D	S	10151.00000000
L	06	1979	E	L	3304.00000000
L	06	1979	E	N	679.00000000
L	06	1979	E	O	2907.00000000
L	06	1979	E	S	3733.00000000
L	06	1979	N	N	5153.00000000
L	06	1979	N	O	1663.00000000
L	06	1980	D	D	2976.00000000
L	06	1980	D	L	14211.00000000
L	06	1980	D	O	2408.00000000
L	06	1980	D	S	12221.00000000
L	06	1980	E	L	3562.00000000
L	06	1980	E	N	697.00000000
L	06	1980	E	O	2950.00000000
L	06	1980	E	S	4415.00000000
L	06	1980	N	N	5300.00000000
L	06	1980	N	O	1633.00000000
L	06	1981	D	D	2365.00000000
L	06	1981	D	L	12298.00000000
L	06	1981	D	O	2246.00000000
L	06	1981	D	S	10229.00000000
L	06	1981	E	L	3513.00000000
L	06	1981	E	N	637.00000000
L	06	1981	E	O	3071.00000000
L	06	1981	E	S	3709.00000000
L	06	1981	N	N	5047.00000000
L	06	1981	N	O	1807.00000000
L	06	1982	D	D	2533.00000000
L	06	1982	D	L	11276.00000000
L	06	1982	D	O	2022.00000000
L	06	1982	D	S	9867.00000000
L	06	1982	E	L	3463.00000000
L	06	1982	E	N	597.00000000
L	06	1982	E	O	2750.00000000
L	06	1982	E	S	3891.00000000
L	06	1982	N	N	4962.00000000
L	06	1982	N	O	1591.00000000
L	06	1983	D	D	2289.00000000
L	06	1983	D	L	12641.00000000
L	06	1983	D	O	2009.00000000
L	06	1983	D	S	11367.00000000
L	06	1983	E	L	3669.00000000
L	06	1983	E	N	604.00000000
L	06	1983	E	O	3073.00000000
L	06	1983	E	S	3907.00000000
L	06	1983	N	N	5132.00000000
L	06	1983	N	O	1586.00000000
L	06	1984	D	D	2861.00000000
L	06	1984	D	L	12885.00000000
L	06	1984	D	O	2193.00000000
L	06	1984	D	S	11582.00000000
L	06	1984	E	L	3901.00000000
L	06	1984	E	N	728.00000000
L	06	1984	E	O	3083.00000000
L	06	1984	E	S	4522.00000000
L	06	1984	N	N	5433.00000000
L	06	1984	N	O	1869.00000000
L	06	1985	D	D	1796.00000000
L	06	1985	D	L	9879.00000000
L	06	1985	D	O	2752.00000000
L	06	1985	D	S	9927.00000000
L	06	1985	E	L	2987.00000000
L	06	1985	E	N	552.00000000
L	06	1985	E	O	2968.00000000
L	06	1985	E	S	3477.00000000
L	06	1985	N	N	4727.00000000
L	06	1985	N	O	1244.00000000
L	06	1986	D	D	2531.00000000
L	06	1986	D	L	13534.00000000
L	06	1986	D	O	2550.00000000
L	06	1986	D	S	12726.00000000
L	06	1986	E	L	3980.00000000
L	06	1986	E	N	684.00000000
L	06	1986	E	O	2996.00000000
L	06	1986	E	S	4440.00000000
L	06	1986	N	N	5035.00000000
L	06	1986	N	O	1614.00000000
L	06	1987	D	D	2143.00000000
L	06	1987	D	L	12766.00000000
L	06	1987	D	O	3436.00000000
L	06	1987	D	S	11416.00000000
L	06	1987	E	L	3786.00000000
L	06	1987	E	N	537.00000000
L	06	1987	E	O	3191.00000000
L	06	1987	E	S	3732.00000000
L	06	1987	N	N	5173.00000000
L	06	1987	N	O	1547.00000000
L	06	1988	D	D	2256.00000000
L	06	1988	D	L	11808.00000000
L	06	1988	D	O	1909.00000000
L	06	1988	D	S	10986.00000000
L	06	1988	E	L	3523.00000000
L	06	1988	E	N	610.00000000
L	06	1988	E	O	2707.00000000
L	06	1988	E	S	3407.00000000
L	06	1988	N	N	4664.00000000
L	06	1988	N	O	1300.00000000
L	06	1989	D	D	3180.00000000
L	06	1989	D	L	14162.00000000
L	06	1989	D	O	1477.00000000
L	06	1989	D	S	12449.00000000
L	06	1989	E	L	4254.00000000
L	06	1989	E	N	759.00000000
L	06	1989	E	O	3060.00000000
L	06	1989	E	S	4711.00000000
L	06	1989	N	N	5349.00000000
L	06	1989	N	O	1533.00000000
L	06	1990	D	D	2878.00000000
L	06	1990	D	L	12393.00000000
L	06	1990	D	O	1608.00000000
L	06	1990	D	S	10769.00000000
L	06	1990	E	L	3913.00000000
L	06	1990	E	N	661.00000000
L	06	1990	E	O	2902.00000000
L	06	1990	E	S	4261.00000000
L	06	1990	N	N	4917.00000000
L	06	1990	N	O	1511.00000000
L	06	1991	D	D	2821.00000000
L	06	1991	D	L	14078.00000000
L	06	1991	D	O	2549.00000000
L	06	1991	D	S	12285.00000000
L	06	1991	E	L	4242.00000000
L	06	1991	E	N	671.00000000
L	06	1991	E	O	3218.00000000
L	06	1991	E	S	4330.00000000
L	06	1991	N	N	5665.00000000
L	06	1991	N	O	1777.00000000
L	06	1992	D	D	2657.00000000
L	06	1992	D	L	12374.00000000
L	06	1992	D	O	1930.00000000
L	06	1992	D	S	11018.00000000
L	06	1992	E	L	3414.00000000
L	06	1992	E	N	640.00000000
L	06	1992	E	O	2803.00000000
L	06	1992	E	S	3672.00000000
L	06	1992	N	N	4864.00000000
L	06	1992	N	O	1443.00000000
L	06	1993	D	D	2756.00000000
L	06	1993	D	L	13424.00000000
L	06	1993	D	O	2006.00000000
L	06	1993	D	S	12811.00000000
L	06	1993	E	L	4059.00000000
L	06	1993	E	N	713.00000000
L	06	1993	E	O	3019.00000000
L	06	1993	E	S	4331.00000000
L	06	1993	N	N	5267.00000000
L	06	1993	N	O	1586.00000000
L	06	1994	D	D	2589.00000000
L	06	1994	D	L	11279.00000000
L	06	1994	D	O	1402.00000000
L	06	1994	D	S	10404.00000000
L	06	1994	E	L	3528.00000000
L	06	1994	E	N	633.00000000
L	06	1994	E	O	2629.00000000
L	06	1994	E	S	4035.00000000
L	06	1994	N	N	4523.00000000
L	06	1994	N	O	1451.00000000
L	06	1995	D	D	3302.00000000
L	06	1995	D	L	14459.00000000
L	06	1995	D	O	1916.00000000
L	06	1995	D	S	13915.00000000
L	06	1995	E	L	4176.00000000
L	06	1995	E	N	676.00000000
L	06	1995	E	O	3246.00000000
L	06	1995	E	S	4832.00000000
L	06	1995	N	N	5674.00000000
L	06	1995	N	O	1942.00000000
L	06	1996	D	D	3037.00000000
L	06	1996	D	L	16174.00000000
L	06	1996	D	O	3986.00000000
L	06	1996	D	S	14531.00000000
L	06	1996	E	L	5033.00000000
L	06	1996	E	N	806.00000000
L	06	1996	E	O	4217.00000000
L	06	1996	E	S	5583.00000000
L	06	1996	N	N	6093.00000000
L	06	1996	N	O	1926.00000000
L	06	1997	D	D	2955.00000000
L	06	1997	D	L	14230.00000000
L	06	1997	D	O	2503.00000000
L	06	1997	D	S	13412.00000000
L	06	1997	E	L	4233.00000000
L	06	1997	E	N	750.00000000
L	06	1997	E	O	3110.00000000
L	06	1997	E	S	4313.00000000
L	06	1997	N	N	5766.00000000
L	06	1997	N	O	1862.00000000
L	06	1998	D	D	2026.00000000
L	06	1998	D	L	10403.00000000
L	06	1998	D	O	1511.00000000
L	06	1998	D	S	8692.00000000
L	06	1998	E	L	3013.00000000
L	06	1998	E	N	532.00000000
L	06	1998	E	O	2089.00000000
L	06	1998	E	S	3089.00000000
L	06	1998	N	N	4283.00000000
L	06	1998	N	O	1171.00000000
L	06	1999	D	D	2712.00000000
L	06	1999	D	L	12755.00000000
L	06	1999	D	O	1740.00000000
L	06	1999	D	S	11431.00000000
L	06	1999	E	L	3677.00000000
L	06	1999	E	N	660.00000000
L	06	1999	E	O	2835.00000000
L	06	1999	E	S	4317.00000000
L	06	1999	N	N	5145.00000000
L	06	1999	N	O	1674.00000000
L	06	2000	D	D	2287.00000000
L	06	2000	D	L	9860.00000000
L	06	2000	D	O	1264.00000000
L	06	2000	D	S	8976.00000000
L	06	2000	E	L	3204.00000000
L	06	2000	E	N	565.00000000
L	06	2000	E	O	2263.00000000
L	06	2000	E	S	3195.00000000
L	06	2000	N	N	4559.00000000
L	06	2000	N	O	1373.00000000
L	06	2001	D	D	2616.00000000
L	06	2001	D	L	13192.00000000
L	06	2001	D	O	2828.00000000
L	06	2001	D	S	11677.00000000
L	06	2001	E	L	3728.00000000
L	06	2001	E	N	589.00000000
L	06	2001	E	O	3167.00000000
L	06	2001	E	S	4201.00000000
L	06	2001	N	N	5551.00000000
L	06	2001	N	O	1518.00000000
L	06	2002	D	D	2918.00000000
L	06	2002	D	L	14253.00000000
L	06	2002	D	O	2147.00000000
L	06	2002	D	S	12659.00000000
L	06	2002	E	L	3862.00000000
L	06	2002	E	N	747.00000000
L	06	2002	E	O	2812.00000000
L	06	2002	E	S	4242.00000000
L	06	2002	N	N	5408.00000000
L	06	2002	N	O	1801.00000000
L	06	2003	D	D	2970.00000000
L	06	2003	D	L	15075.00000000
L	06	2003	D	O	2588.00000000
L	06	2003	D	S	13798.00000000
L	06	2003	E	L	4270.00000000
L	06	2003	E	N	748.00000000
L	06	2003	E	O	3435.00000000
L	06	2003	E	S	4959.00000000
L	06	2003	N	N	6280.00000000
L	06	2003	N	O	1756.00000000
L	06	2004	D	D	2526.00000000
L	06	2004	D	L	12787.00000000
L	06	2004	D	O	2310.00000000
L	06	2004	D	S	10246.00000000
L	06	2004	E	L	3692.00000000
L	06	2004	E	N	602.00000000
L	06	2004	E	O	2866.00000000
L	06	2004	E	S	4062.00000000
L	06	2004	N	N	5176.00000000
L	06	2004	N	O	1586.00000000
L	06	2005	D	D	2717.00000000
L	06	2005	D	L	14069.00000000
L	06	2005	D	O	2518.00000000
L	06	2005	D	S	11781.00000000
L	06	2005	E	L	4115.00000000
L	06	2005	E	N	708.00000000
L	06	2005	E	O	3139.00000000
L	06	2005	E	S	4275.00000000
L	06	2005	N	N	5418.00000000
L	06	2005	N	O	1676.00000000
L	06	2006	D	D	2376.00000000
L	06	2006	D	L	13023.00000000
L	06	2006	D	O	2654.00000000
L	06	2006	D	S	10988.00000000
L	06	2006	E	L	3887.00000000
L	06	2006	E	N	669.00000000
L	06	2006	E	O	3107.00000000
L	06	2006	E	S	4198.00000000
L	06	2006	N	N	5764.00000000
L	06	2006	N	O	1602.00000000
L	06	2007	D	D	3070.00000000
L	06	2007	D	L	14753.00000000
L	06	2007	D	O	1937.00000000
L	06	2007	D	S	13324.00000000
L	06	2007	E	L	3927.00000000
L	06	2007	E	N	693.00000000
L	06	2007	E	O	3057.00000000
L	06	2007	E	S	4340.00000000
L	06	2007	N	N	5493.00000000
L	06	2007	N	O	1780.00000000
L	06	2008	D	D	2523.00000000
L	06	2008	D	L	12148.00000000
L	06	2008	D	O	2076.00000000
L	06	2008	D	S	11270.00000000
L	06	2008	E	L	3770.00000000
L	06	2008	E	N	626.00000000
L	06	2008	E	O	2836.00000000
L	06	2008	E	S	3982.00000000
L	06	2008	N	N	4972.00000000
L	06	2008	N	O	1487.00000000
L	06	2009	D	D	2711.00000000
L	06	2009	D	L	13215.00000000
L	06	2009	D	O	1976.00000000
L	06	2009	D	S	11910.00000000
L	06	2009	E	L	3624.00000000
L	06	2009	E	N	647.00000000
L	06	2009	E	O	2530.00000000
L	06	2009	E	S	4254.00000000
L	06	2009	N	N	5158.00000000
L	06	2009	N	O	1577.00000000
L	06	2010	D	D	3079.00000000
L	06	2010	D	L	15951.00000000
L	06	2010	D	O	3253.00000000
L	06	2010	D	S	14791.00000000
L	06	2010	E	L	4533.00000000
L	06	2010	E	N	775.00000000
L	06	2010	E	O	3770.00000000
L	06	2010	E	S	5057.00000000
L	06	2010	N	N	6446.00000000
L	06	2010	N	O	2102.00000000
L	06	2011	D	D	2066.00000000
L	06	2011	D	L	11203.00000000
L	06	2011	D	O	2422.00000000
L	06	2011	D	S	10185.00000000
L	06	2011	E	L	3634.00000000
L	06	2011	E	N	588.00000000
L	06	2011	E	O	2770.00000000
L	06	2011	E	S	3866.00000000
L	06	2011	N	N	4977.00000000
L	06	2011	N	O	1469.00000000
L	06	2012	D	D	2290.00000000
L	06	2012	D	L	12081.00000000
L	06	2012	D	O	2053.00000000
L	06	2012	D	S	9629.00000000
L	06	2012	E	L	3547.00000000
L	06	2012	E	N	578.00000000
L	06	2012	E	O	2790.00000000
L	06	2012	E	S	3567.00000000
L	06	2012	N	N	4829.00000000
L	06	2012	N	O	1460.00000000
L	06	2013	D	D	3050.00000000
L	06	2013	D	L	17056.00000000
L	06	2013	D	O	3629.00000000
L	06	2013	D	S	15683.00000000
L	06	2013	E	L	4746.00000000
L	06	2013	E	N	729.00000000
L	06	2013	E	O	3750.00000000
L	06	2013	E	S	4911.00000000
L	06	2013	N	N	6033.00000000
L	06	2013	N	O	1937.00000000
L	06	2014	D	D	2777.00000000
L	06	2014	D	L	12930.00000000
L	06	2014	D	O	1527.00000000
L	06	2014	D	S	11121.00000000
L	06	2014	E	L	3729.00000000
L	06	2014	E	N	739.00000000
L	06	2014	E	O	2949.00000000
L	06	2014	E	S	4172.00000000
L	06	2014	N	N	5380.00000000
L	06	2014	N	O	1740.00000000
L	06	2015	D	D	2701.00000000
L	06	2015	D	L	11601.00000000
L	06	2015	D	O	1376.00000000
L	06	2015	D	S	10745.00000000
L	06	2015	E	L	3560.00000000
L	06	2015	E	N	575.00000000
L	06	2015	E	O	2569.00000000
L	06	2015	E	S	3940.00000000
L	06	2015	N	N	4734.00000000
L	06	2015	N	O	1367.00000000
L	06	2016	D	D	2833.00000000
L	06	2016	D	L	12943.00000000
L	06	2016	D	O	2290.00000000
L	06	2016	D	S	12111.00000000
L	06	2016	E	L	3563.00000000
L	06	2016	E	N	638.00000000
L	06	2016	E	O	2622.00000000
L	06	2016	E	S	4129.00000000
L	06	2016	N	N	5199.00000000
L	06	2016	N	O	1586.00000000
L	09	1971	D	D	10.00000000
L	09	1971	E	O	6.00000000
L	09	1971	E	S	15.00000000
L	09	1972	D	L	116.00000000
L	09	1972	D	O	41.00000000
L	09	1973	D	D	48.00000000
L	09	1973	D	L	89.00000000
L	09	1973	D	S	101.00000000
L	09	1974	D	L	107.00000000
L	09	1974	D	O	9.00000000
L	09	1974	D	S	52.00000000
L	09	1977	D	L	75.00000000
L	09	1977	D	S	6.00000000
L	09	1977	E	L	67.00000000
L	09	1977	E	N	6.00000000
L	09	1977	E	O	36.00000000
L	09	1977	E	S	34.00000000
L	09	1977	N	N	25.00000000
L	09	1978	D	L	59.00000000
L	09	1978	D	O	30.00000000
L	09	1978	D	S	12.00000000
L	09	1978	E	L	65.00000000
L	09	1978	E	O	6.00000000
L	09	1978	E	S	9.00000000
L	09	1979	D	D	27.00000000
L	09	1979	D	L	142.00000000
L	09	1979	D	S	5.00000000
L	09	1979	N	O	11.00000000
L	09	1980	D	L	9.00000000
L	09	1981	D	D	13.00000000
L	09	1981	D	L	20.00000000
L	09	1981	D	O	10.00000000
L	09	1981	D	S	31.00000000
L	09	1981	E	L	68.00000000
L	09	1981	E	N	2.00000000
L	09	1981	E	O	26.00000000
L	09	1981	E	S	16.00000000
L	09	1981	N	N	15.00000000
L	09	1981	N	O	19.00000000
L	09	1982	D	D	12.00000000
L	09	1982	D	L	25.00000000
L	09	1984	D	D	20.00000000
L	09	1984	D	L	178.00000000
L	09	1984	D	O	12.00000000
L	09	1984	D	S	22.00000000
L	09	1985	E	S	29.00000000
L	09	1986	D	L	27.00000000
L	09	1987	D	D	19.00000000
L	09	1987	D	L	26.00000000
L	09	1988	D	L	96.00000000
L	09	1988	D	S	3.00000000
L	09	1988	N	O	9.00000000
L	09	1989	D	D	29.00000000
L	09	1989	D	L	72.00000000
L	09	1989	D	O	25.00000000
L	09	1989	E	L	68.00000000
L	09	1989	E	O	9.00000000
L	09	1989	E	S	19.00000000
L	09	1989	N	O	10.00000000
L	09	1990	E	S	3.00000000
L	09	1991	D	L	34.00000000
L	09	1991	E	L	12.00000000
L	09	1992	D	D	42.00000000
L	09	1992	D	L	166.00000000
L	09	1992	D	S	96.00000000
L	09	1993	D	L	89.00000000
L	09	1993	D	S	85.00000000
L	09	1993	E	L	67.00000000
L	09	1994	D	D	37.00000000
L	09	1994	D	L	190.00000000
L	09	1994	D	O	75.00000000
L	09	1994	D	S	154.00000000
L	09	1994	E	L	135.00000000
L	09	1994	E	N	3.00000000
L	09	1994	E	O	71.00000000
L	09	1994	E	S	72.00000000
L	09	1994	N	N	36.00000000
L	09	1994	N	O	10.00000000
L	09	1995	D	D	12.00000000
L	09	1995	D	L	50.00000000
L	09	1995	D	S	22.00000000
L	09	1996	D	D	9.00000000
L	09	1996	D	L	261.00000000
L	09	1996	D	O	56.00000000
L	09	1996	D	S	48.00000000
L	09	1996	E	L	67.00000000
L	09	1999	D	D	37.00000000
L	09	1999	D	S	35.00000000
L	09	2000	D	D	14.00000000
L	09	2000	D	L	59.00000000
L	09	2000	D	S	27.00000000
L	09	2000	E	L	39.00000000
L	09	2000	E	N	10.00000000
L	09	2000	E	O	20.00000000
L	09	2000	N	N	17.00000000
L	09	2001	D	D	8.00000000
L	09	2001	D	L	30.00000000
L	09	2002	D	D	31.00000000
L	09	2002	D	L	109.00000000
L	09	2002	D	O	16.00000000
L	09	2002	D	S	22.00000000
L	09	2002	E	L	140.00000000
L	09	2002	N	O	11.00000000
L	09	2003	D	D	20.00000000
L	09	2003	D	L	23.00000000
L	09	2004	D	D	22.00000000
L	09	2004	D	L	25.00000000
L	09	2004	D	S	30.00000000
L	09	2005	D	D	11.00000000
L	09	2005	D	L	25.00000000
L	09	2006	D	D	50.00000000
L	09	2006	D	L	98.00000000
L	09	2006	D	S	87.00000000
L	09	2009	D	L	99.00000000
L	09	2009	D	S	57.00000000
L	09	2009	N	O	8.00000000
L	09	2010	D	D	7.00000000
L	09	2010	D	L	24.00000000
L	09	2010	D	S	27.00000000
L	09	2011	D	D	38.00000000
L	09	2011	D	L	184.00000000
L	09	2011	E	N	7.00000000
L	09	2011	N	N	21.00000000
L	09	2012	D	L	69.00000000
L	09	2012	D	O	35.00000000
L	09	2012	D	S	9.00000000
L	09	2012	E	L	68.00000000
L	09	2012	E	N	1.00000000
L	09	2012	E	O	37.00000000
L	09	2012	E	S	36.00000000
L	09	2013	D	D	13.00000000
L	09	2013	D	L	80.00000000
L	09	2013	E	O	20.00000000
L	09	2013	N	O	12.00000000
L	09	2015	D	D	21.00000000
L	09	2015	D	L	58.00000000
L	18C	1971	D	D	2885.00000000
L	18C	1971	D	L	23706.00000000
L	18C	1971	D	O	530.00000000
L	18C	1971	D	S	768.00000000
L	18C	1971	E	L	5800.00000000
L	18C	1971	E	N	53.00000000
L	18C	1971	E	O	392.00000000
L	18C	1971	E	S	220.00000000
L	18C	1971	N	N	619.00000000
L	18C	1971	N	O	315.00000000
L	18C	1972	D	D	2460.00000000
L	18C	1972	D	L	23786.00000000
L	18C	1972	D	O	604.00000000
L	18C	1972	D	S	952.00000000
L	18C	1972	E	L	6175.00000000
L	18C	1972	E	N	51.00000000
L	18C	1972	E	O	476.00000000
L	18C	1972	E	S	221.00000000
L	18C	1972	N	N	564.00000000
L	18C	1972	N	O	284.00000000
L	18C	1973	D	D	2606.00000000
L	18C	1973	D	L	21293.00000000
L	18C	1973	D	O	429.00000000
L	18C	1973	D	S	795.00000000
L	18C	1973	E	L	4970.00000000
L	18C	1973	E	N	40.00000000
L	18C	1973	E	O	331.00000000
L	18C	1973	E	S	231.00000000
L	18C	1973	N	N	479.00000000
L	18C	1973	N	O	292.00000000
L	18C	1974	D	D	2725.00000000
L	18C	1974	D	L	22986.00000000
L	18C	1974	D	O	437.00000000
L	18C	1974	D	S	784.00000000
L	18C	1974	E	L	5768.00000000
L	18C	1974	E	N	30.00000000
L	18C	1974	E	O	445.00000000
L	18C	1974	E	S	223.00000000
L	18C	1974	N	N	459.00000000
L	18C	1974	N	O	293.00000000
L	18C	1975	D	D	2597.00000000
L	18C	1975	D	L	23784.00000000
L	18C	1975	D	O	445.00000000
L	18C	1975	D	S	882.00000000
L	18C	1975	E	L	5412.00000000
L	18C	1975	E	N	53.00000000
L	18C	1975	E	O	308.00000000
L	18C	1975	E	S	199.00000000
L	18C	1975	N	N	537.00000000
L	18C	1975	N	O	211.00000000
L	18C	1976	D	D	2758.00000000
L	18C	1976	D	L	21534.00000000
L	18C	1976	D	O	447.00000000
L	18C	1976	D	S	860.00000000
L	18C	1976	E	L	5314.00000000
L	18C	1976	E	N	40.00000000
L	18C	1976	E	O	342.00000000
L	18C	1976	E	S	209.00000000
L	18C	1976	N	N	555.00000000
L	18C	1976	N	O	317.00000000
L	18C	1977	D	D	2810.00000000
L	18C	1977	D	L	23804.00000000
L	18C	1977	D	O	587.00000000
L	18C	1977	D	S	1000.00000000
L	18C	1977	E	L	6264.00000000
L	18C	1977	E	N	48.00000000
L	18C	1977	E	O	448.00000000
L	18C	1977	E	S	242.00000000
L	18C	1977	N	N	437.00000000
L	18C	1977	N	O	319.00000000
L	18C	1978	D	D	2709.00000000
L	18C	1978	D	L	24292.00000000
L	18C	1978	D	O	742.00000000
L	18C	1978	D	S	1028.00000000
L	18C	1978	E	L	6475.00000000
L	18C	1978	E	N	31.00000000
L	18C	1978	E	O	446.00000000
L	18C	1978	E	S	233.00000000
L	18C	1978	N	N	582.00000000
L	18C	1978	N	O	276.00000000
L	18C	1979	D	D	3519.00000000
L	18C	1979	D	L	25104.00000000
L	18C	1979	D	O	596.00000000
L	18C	1979	D	S	895.00000000
L	18C	1979	E	L	6493.00000000
L	18C	1979	E	N	69.00000000
L	18C	1979	E	O	537.00000000
L	18C	1979	E	S	281.00000000
L	18C	1979	N	N	637.00000000
L	18C	1979	N	O	307.00000000
L	18C	1980	D	D	2868.00000000
L	18C	1980	D	L	22520.00000000
L	18C	1980	D	O	308.00000000
L	18C	1980	D	S	791.00000000
L	18C	1980	E	L	5482.00000000
L	18C	1980	E	N	47.00000000
L	18C	1980	E	O	372.00000000
L	18C	1980	E	S	180.00000000
L	18C	1980	N	N	615.00000000
L	18C	1980	N	O	183.00000000
L	18C	1981	D	D	3044.00000000
L	18C	1981	D	L	23526.00000000
L	18C	1981	D	O	406.00000000
L	18C	1981	D	S	780.00000000
L	18C	1981	E	L	5670.00000000
L	18C	1981	E	N	38.00000000
L	18C	1981	E	O	466.00000000
L	18C	1981	E	S	176.00000000
L	18C	1981	N	N	526.00000000
L	18C	1981	N	O	254.00000000
L	18C	1982	D	D	3082.00000000
L	18C	1982	D	L	25406.00000000
L	18C	1982	D	O	510.00000000
L	18C	1982	D	S	1187.00000000
L	18C	1982	E	L	6628.00000000
L	18C	1982	E	N	54.00000000
