d_lt	d_den	d_schedule	total
T	N	01:45	2.00000000
T	N	03:00	1.00000000
T	N	03:10	1.00000000
T	N	03:25	1.00000000
T	N	05:00	62.00000000
T	N	05:10	1.00000000
T	N	05:15	33.00000000
T	N	05:30	118.00000000
T	N	05:40	10.00000000
T	N	05:45	26.00000000
T	N	05:50	4.00000000
T	N	06:00	143.00000000
T	N	06:05	77.00000000
T	N	06:10	44.00000000
T	N	06:15	96.00000000
T	N	06:20	46.00000000
T	N	06:25	4.00000000
T	N	06:30	399.00000000
T	N	06:35	136.00000000
T	N	06:40	327.00000000
T	N	06:45	892.00000000
T	N	23:00	523.00000000
T	N	23:10	110.00000000
T	N	23:15	44.00000000
T	N	23:30	44.00000000
T	N	23:40	2.00000000
T	N	23:50	2.00000000
